YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2014,77012STFFR8615M,110000460901,ECO SERVICES OPERATIONS CORP.,8615 MANCHESTER ST,HOUSTON,HARRIS,TX,77012,29.718139,-95.26875,NAD83,ECOVYST INC,76741574.0,ECOVYST INC,NO,325,Chemicals,1314212607941,Phenol,NO,0000108952,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,75702RXHDN705SO,110000458497,REX-HIDE INDUSTRIES INC,705 S LYONS ST,TYLER,SMITH,TX,75701,32.34095,-95.32621,NAD83,REX-HIDE INDUSTRIES INC,4320180.0,REX-HIDE INDUSTRIES INC,NO,326,Plastics and Rubber,1314212861696,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0
2014,75042DSTNC701SH,110000456275,SHERWIN-WILLIAMS CO,701 SHILOH RD,GARLAND,DALLAS,TX,75042,32.905556,-96.666389,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1314213021785,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,134.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,3492.0,377.0,0.0,264.0,3533.0,0.0,4174.0,1651.0,0.0
2014,75119GRCLT101IN,110000456774,SCHIRM USA INC.,2801 OAK GROVE RD,ENNIS,ELLIS,TX,75119,32.30759,-96.61275,NAD83,,,SCHIRM USA INC,NO,325,Chemicals,1314212500856,Fenpropathrin,NO,0039515418,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,77532KMCNC16503,110070889524,ALTIVIA CROSBY FACILITY,16503 RAMSEY RD,CROSBY,HARRIS,TX,77532,29.92201,-95.054147,NAD83,ALTIVIA OXIDE CHEMICALS LLC,117536374.0,ALTIVIA OXIDE CHEMICALS LLC,NO,325,Chemicals,1314212811400,n-Butyl alcohol,NO,0000071363,NO,TRI,NO,Non_Metal,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,240000.0,0.0,0.0,240000.0,10.0,0.0
2014,78264TYTMT1LNES,110020572389,TOYOTA MOTOR MANUFACTURING TEXAS,1 LONE STAR PASS,SAN ANTONIO,BEXAR,TX,78264,29.26632,-98.54661,NAD83,TOYOTA MOTOR N.A. INC,,TOYOTA MOTOR NORTH AMERICA INC,NO,336,Transportation Equipment,1314212914574,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,60.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,113.0,0.0,24.0,748.0,0.0,885.0,352.0,0.0
2014,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,20138298.0,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1314212637247,Vanadium compounds,NO,N770,NO,TRI,YES,Metal complound categories,NO,Pounds,0.43,2.09,0.0,0.0,15.03,0.0,0.0,23659.41,0.0,0.0,0.0,0.0,0.0,23676.96,0.0,171.31,1171490.99,0.0,0.0,0.0,1171662.3,23848.27,0.0
2014,7821WMRTNM71NEL,110037519138,READY MIX #8,7010 NE LOOP 410,SAN ANTONIO,BEXAR,TX,78219,29.454107,-98.403093,NAD83,MARTIN MARIETTA MATERIALS INC,809750912.0,MARTIN MARIETTA MATERIALS INC,NO,327,Nonmetallic Mineral Product,1314213160005,Lead compounds,NO,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.048,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0
2014,77017MBLCH9822L,110000461107,INVISTA HOUSTON,9822 LA PORTE FWY,HOUSTON,HARRIS,TX,77017,29.706248,-95.251079,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,325,Chemicals,1314212781898,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2014,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,20138298.0,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1314212637161,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50399.3,0.0,0.0,0.0,0.0,0.0,50399.3,0.0,21342.05,0.0,0.0,0.0,0.0,21342.05,71741.35,0.0
2014,77805LNCXX615CA,110000464284,NEW ALENCO WINDOWS LTD,615 CARSON ST,BRYAN,BRAZOS,TX,77801,30.6424,-96.37142,NAD83,CORNERSTONE BUILDING BRANDS,99434594.0,CORNERSTONE BUILDING BRANDS,NO,332,Fabricated Metals,1314212419384,Methyl isobutyl ketone,NO,0000108101,YES,TRI,NO,Non_Metal,YES,Pounds,250.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,0.0,0.0,255.0,0.0,0.0,255.0,795.0,0.0
2014,78263WSMMR9599G,110000464916,CALAVERAS POWER STATION,12940 S US HIGHWAY 181,SAN ANTONIO,BEXAR,TX,78223,29.308764,-98.321969,NAD83,,,,NO,2211,Electric Utilities,1314212604262,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,18540.0,59180.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,77790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77790.0,0.0
2014,77012HLLPT9701M,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1314212965255,Cumene,NO,0000098828,YES,TRI,NO,Non_Metal,YES,Pounds,17.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0
2014,75455MNTCLOFFFM,110000598835,MONTICELLO STEAM ELECTRIC STATION & LIGNITE MINE,OFF FM 127 8 MI SW OF MOUNT PLEASANT,MOUNT PLEASANT,TITUS,TX,75455,33.092262,-95.038053,NAD83,LUMINANT GENERATION,109506043.0,LUMINANT GENERATION,NO,2211,Electric Utilities,1314213023841,Hydrogen fluoride,NO,0007664393,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,184816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184816.0,0.0
2014,77459SFTYK158IN,110000702160,SAFETY-KLEEN SYSTEMS MISSOURI CITY (MIS),1580 IND US TRIAL RD,MISSOURI CITY,FORT BEND,TX,77459,29.62086,-95.53909,NAD83,CLEAN HARBORS INC,157793639.0,CLEAN HARBORS INC,NO,562,Hazardous Waste,1314214469571,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,209.0,0.0,0.0
2014,77301BRDNN900EA,110000505230,HILAND DAIRY FOODS LLC,900 E SEMANDS ST,CONROE,MONTGOMERY,TX,77301,30.3325,-95.438057,NAD83,,,PRAIRIE FARMS DAIRY INC,NO,311,Food,1314212658417,Nitric acid,NO,0007697372,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,75110JTCCHEASTH,110000606835,TREMCO CPG MANUFACTURING CORP. CORSICANA FACILITY,2733 EAST HIGHWAY 31,CORSICANA,NAVARRO,TX,75109,32.098827,-96.42314,NAD83,RPM INTERNATIONAL INC,4155651.0,RPM INTERNATIONAL INC,NO,325,Chemicals,1314212757847,Copper compounds,NO,N100,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,6997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6997.0,0.0,1937.0,0.0,0.0,0.0,0.0,1937.0,8934.0,0.0
2014,77571LPRTC2400M,110017769734,OXY VINYLS LP LA PORTE VCM PLANT,2400 MILLER CUTOFF RD,LA PORTE,HARRIS,TX,77571,29.7237,-95.07408,NAD83,OCCIDENTAL CHEMICAL HOLDING CORP,144374907.0,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1314212743571,Vinylidene chloride,NO,0000075354,YES,TRI,NO,Non_Metal,YES,Pounds,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,84.0,0.0
2014,77630SCHLMTHOMA,110000463962,CHEM32 LLC,3007 BURNETT ST,ORANGE,ORANGE,TX,77630,30.072004,-93.769192,NAD83,ECOVYST INC,80724994.0,ECOVYST INC,NO,325,Chemicals,1314211887551,Cobalt compounds,NO,N096,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7737WTMBLL26515,110033014333,TOMBALL PLANT,26515 TOMBALL PKWY,TOMBALL,HARRIS,TX,77375,30.062176,-95.620556,NAD83,ARGOS USA CORP,969962146.0,ARGOS USA CORP,NO,327,Nonmetallic Mineral Product,1314212321879,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.051,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0
2014,75041SHRWN2802W,110000456248,SHERWIN-WILLIAMS CO,2802 W MILLER RD,GARLAND,DALLAS,TX,75041,32.89439,-96.66951,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1314212865986,3-Iodo-2-propynyl butylcarbamate,NO,0055406536,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7759WBLNCH2415T,110059763536,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,NAD83,MARATHON PETROLEUM CORP,968393996.0,MARATHON PETROLEUM CORP,NO,2211,Electric Utilities,1314212965622,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
2014,76230STCSWNECHW,110039018611,STICE SAWMILL,NEC HWY 101 & COLE RD,BOWIE,MONTAGUE,TX,76230,33.50599,-97.79758,NAD83,,,,NO,321,Wood Products,1314212530164,Creosote,NO,0008001589,NO,TRI,NO,Non_Metal,YES,Pounds,0.19,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,46475.0,0.0,0.0,0.0,0.0,46475.0,46478.14,0.0
2014,77905NVSTS2695L,110000464391,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,2695 OLD BLOOMINGTON RD NORTH,VICTORIA,VICTORIA,TX,77905,28.673056,-96.953611,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,325,Chemicals,1314212749612,"1,3-Butadiene",NO,0000106990,YES,TRI,NO,Non_Metal,YES,Pounds,3300.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,0.0,23.0,5.0,0.0,28.0,27300.0,0.0
2014,77506CRWNC111RE,110000462703,PASADENA REFINING SYSTEM INC,111 RED BLUFF RD,PASADENA,HARRIS,TX,77506,29.724131,-95.207454,NAD83,CHEVRON USA INC (CUSA),,CHEVRON USA INC (CUSA),NO,324,Petroleum,1314212864627,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,3586.18,1742.69,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.88,683.0,0.0,0.0,0.0,683.0,0.0,683.0,5330.88,0.0
2014,77041CLCTC7100W,110000461571,SIKA MBCC US LLC,7100 WRIGHT RD,HOUSTON,HARRIS,TX,77041,29.88126,-95.5892,NAD83,SIKA CORP,2179893.0,SIKA CORP,NO,325,Chemicals,1314212440402,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,76384KLNNP12567,110000460153,AMERICAN ELECTRIC POWER OKLAUNION PLANT,12567 FM RD 3430,VERNON,WILBARGER,TX,76384,34.08255,-99.17601,NAD83,AMERICAN ELECTRIC POWER,6979868.0,AMERICAN ELECTRIC POWER,NO,2211,Electric Utilities,1314212474528,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,29920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29920.0,0.0
2014,77480PHLLPSH35A,110007182360,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,29.070847,-95.750363,NAD83,PHILLIPS 66 CO,78378508.0,PHILLIPS 66 CO,NO,324,Petroleum,1314213053313,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,9700.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,0.0
2014,7650WNRTCH4875W,110043651937,NORTECH LUBRICANT DISTIBUTION SOLUTIONS INC,4875 WENDLAND RD,TEMPLE,BELL,TX,76504,31.152042,-97.357009,NAD83,NORTHLAND PRODUCTS CO,22365480.0,NORTHLAND PRODUCTS CO,NO,324,Petroleum,1314212315511,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0
2014,75119NTDCT301PL,110000456818,SHERWIN-WILLIAMS CO,301 PLANT RD,ENNIS,ELLIS,TX,75119,32.304722,-96.614167,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1314212866216,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,78408STHWS1700N,110038173981,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,27.801778,-97.423972,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,324,Petroleum,1314213034111,Mercury compounds,NO,N458,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,1.1,0.0
2014,77015XCLBR24APP,110022448225,EXCALIBAR MINERALS LLC,2400 APPELT,HOUSTON,HARRIS,TX,77015,29.759908,-95.141763,NAD83,NEWPARK RESOURCES INC,6970982.0,NEWPARK RESOURCES INC,NO,327,Nonmetallic Mineral Product,1314212381091,Mercury,NO,0007439976,YES,PBT,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,77012HLLPT9701M,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1314212965471,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,318.0,0.0
2014,76011TLCLS62711,110012703413,TULCO OILS INC,627 112TH ST,ARLINGTON,TARRANT,TX,76011,32.75111,-97.04772,NAD83,TULCO OILS INC,,TULCO OILS INC,NO,4247,Petroleum Bulk Terminals,1314212596237,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,77704MBLCHGULFS,110000464131,EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),2775 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,30.069957,-94.062144,NAD83,EXXON MOBIL CORP,1213214.0,EXXON MOBIL CORP,NO,325,Chemicals,1314212720181,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,13980.0,27435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41415.0,0.0,0.0,0.0,219.0,0.0,0.0,219.0,41415.0,0.0
2014,75670WTCCROFFHW,110000458424,PERGAN MARSHALL LLC,710 B BUSSEY RD,MARSHALL,HARRISON,TX,75670,32.60748,-94.35046,NAD83,,,,NO,325,Chemicals,1314212683496,tert-Butyl alcohol,NO,0000075650,NO,TRI,NO,Non_Metal,NO,Pounds,159.0,643.6,0.0,0.0,262.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.5,0.0
