YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2021,77651TXCCHHWY36,110000599567,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,6001 HWY 366,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,NAD83,HUNTSMAN INTERNATIONAL LLC,147173017,INDORAMA VENTURES USA HOLDINGS LP,NO,325,Chemicals,1321219854039,Lead  And Lead Compounds,YES,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.72,0.0,0.0,0.0,0.0,3.72,99.72,0.0
2021,7759WBLNCH2415T,110059763536,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,324,Petroleum,1321219890011,Copper compounds,NO,N100,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,63140.0,0.0,0.0,0.0,63140.0,32.0,0.0
2021,78217CPTLG11551,110000464710,CAPITOL AGGREGATES INC.,11551 NACOGDOCHES RD,SAN ANTONIO,BEXAR,TX,78217,29.545278,-98.421111,NAD83,ZACHRY CONSTRUCTION & MATERIALS INC,803364582,ZACHRY CONSTRUCTION & MATERIALS INC,NO,327,Nonmetallic Mineral Product,1321220265173,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,NO,TRI,NO,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,29.853056,-94.095278,NAD83,VEOLIA N.A. INC.,081134987,VEOLIA NORTH AMERICA,NO,562,Hazardous Waste,1321220026456,Acetonitrile,NO,0000075058,YES,TRI,NO,Non_Metal,NO,Pounds,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,10.0,0.0,12575.0,7487.0,0.0,20072.0,575.0,0.0
2021,77414XCRPB21FM3,110031389192,OQ CHEMICALS CORP BAY CITY PLANT,2001 FM 3057,BAY CITY,MATAGORDA,TX,77414,28.861921,-96.020763,NAD83,,,OQ CHEMICALS CORP,NO,325,Chemicals,1321219673100,Nickel compounds,NO,N495,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,209375.0,0.0,0.0,0.0,209375.0,454.0,0.0
2021,7976WHLLBR6155W,110006125683,HALLIBURTON ODESSA FIELD CAMP,6155 W MURPHY ST,ODESSA,ECTOR,TX,79763,31.8077,-102.43732,NAD83,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,NO,325,Chemicals,1321219886482,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7606WBCKLY29KEM,110064619391,BUCKLEY OIL MIDLOTHIAN,KEMP RANCH CROSSING,MIDLOTHIAN,ELLIS,TX,76065,32.44836,-97.05641,NAD83,BUCKLEY OIL CO,,BUCKLEY OIL CO,NO,4246,Chemical Wholesalers,1321220489951,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,1300.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0
2021,77530RCCHM2502S,110000463221,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,NAD83,LYONDELLBASELL FINANCE CO,194123154,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1321220426795,tert-Butyl alcohol,NO,0000075650,NO,TRI,NO,Non_Metal,NO,Pounds,2406.0,1431.0,0.0,0.0,74091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77928.0,0.0,130.6,0.0,0.0,382.2,0.0,512.8,78058.6,0.0
2021,77378SYNRGMEADO,110000462400,UNIVAR SOLUTIONS USA INC,9733 MEADOR RD,CONROE,MONTGOMERY,TX,77303,30.38003,-95.46254,NAD83,UNIVAR SOLUTIONS USA INC,028968691,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,1321219829013,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,462.665,3203.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3666.296,0.0,50.62,0.0,7221.66,0.0,0.0,7272.28,3716.916,0.0
2021,77704MRTNG10SUL,110020479935,MARTIN OPERATING PTNR-STANOLIND,SULPHUR PLANT RD,BEAUMONT,JEFFERSON,TX,77705,30.029448,-94.056697,NAD83,MARTIN MIDSTREAM PTNRS LP,829943989,MARTIN MIDSTREAM PTNRS LP,NO,4247,Petroleum Bulk Terminals,1321220019626,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,755.0,36.2,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.37,0.0,141.2,0.02,0.0,0.0,0.0,141.22,934.57,0.0
2021,79008PHLLP2MILE,110041990646,CHEVRON PHILLIPS CHEMICAL CO LP BORGER PLANT,SPUR 119 E,BORGER,HUTCHINSON,TX,79007,35.6995,-101.353083,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,NO,325,Chemicals,1321220346340,Nickel  And Nickel Compounds,YES,N495,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387660.0,0.0,0.0,0.0,387660.0,0.0,0.0
2021,7693WLNGND1662U,110070244593,LONG INDUSTRIES CARLSBAD FACILITY,10662 US HWY 87 N,CARLSBAD,TOM GREEN,TX,76934,31.596589,-100.626079,NAD83,LONG INDUSTRIES INC,847647708,LONG INDUSTRIES INC,NO,332,Fabricated Metals,1321219864891,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0
2021,77640FNLNDHIGHW,110000755200,TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,NAD83,TOTALENERGIES HOLDINGS USA INC,,TOTALENERGIES HOLDINGS USA INC,NO,324,Petroleum,1321219874462,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,548.2,1080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.0
2021,77630NLNDROLDHI,110037526442,INTERNATIONAL PAPER ORANGE MILL,1750 IP WAY,ORANGE,ORANGE,TX,77632,30.2202,-93.7416,NAD83,,,INTERNATIONAL PAPER CO,NO,322,Paper,1321220422531,Dioxin and dioxin-like compounds,NO,N150,YES,Dioxin,NO,Non_Metal,YES,Grams,0.0,26.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.932,0.0
2021,78359CCDNTHWY36,110000599807,OCCIDENTAL CHEMICAL CORP,4133 HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,NAD83,OCCIDENTAL PETROLEUM CORP,006908354,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1321220431516,Biphenyl,NO,0000092524,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0
2021,78359CCDNTHWY36,110000599807,OCCIDENTAL CHEMICAL CORP,4133 HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,NAD83,OCCIDENTAL PETROLEUM CORP,006908354,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1321220431744,Vinylidene chloride,NO,0000075354,YES,TRI,NO,Non_Metal,YES,Pounds,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2021,77507NSSKC10500,110000462963,NIPPON CHEMICAL TEXAS INC,10500 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,29.608611,-95.051944,NAD83,JX HOLDINGS (USA) INC,,JX HOLDINGS (USA) INC,NO,325,Chemicals,1321220173532,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,368.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.53,29.57,0.0,0.0,0.0,29.57,0.0,29.57,368.53,0.0
2021,77487NLCCH7701U,110024035970,CHAMPIONX-SUGAR LAND,7701 US HWY 90A,SUGAR LAND,FORT BEND,TX,77478,29.6192,-95.6375,NAD83,CHAMPIONX CORP,004962403,CHAMPIONX CORP,NO,325,Chemicals,1321220375719,Dimethyl phthalate,NO,0000131113,YES,TRI,NO,Non_Metal,NO,Pounds,16.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.486,0.0,34.569,0.0,3.264,0.275,0.0,38.108,51.055,0.0
2021,79008PHLLPSTATE,110042005843,PHILLLIPS 66 CO BORGER REFINERY,STATE HWY SPUR 119 N,BORGER,HUTCHINSON,TX,79007,35.703056,-101.36305,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,1321220210886,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,80721.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,81146.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81146.6,0.0
2021,7682WBDDYS222NR,110037445743,BUDDY'S PLANT PLUS CORP,2022 NORTH BROADWAY,BALLINGER,RUNNELS,TX,76821,31.75167,-99.97018,NAD83,BUDDY'S PLANT PLUS CORP,194616785,BUDDY'S PLANT PLUS CORP,NO,325,Chemicals,1321219645761,Acephate,NO,0030560191,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,77053WTCRG15200,110000461884,NOURYON SURFACE CHEMISTRY LLC,15200 ALMEDA RD,HOUSTON,HARRIS,TX,77053,29.583889,-95.433889,NAD83,NOURYON USA LLC,118856176,NOURYON CHEMICALS LLC,NO,325,Chemicals,1321219970035,m-Cresol,NO,0000108394,YES,TRI,NO,Non_Metal,NO,Pounds,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
2021,76101BLLHL600EH,110000619698,BELL PLANT 1,3255 BELL FLIGHT BLVD,FORT WORTH,TARRANT,TX,76118,32.808756,-97.160944,NAD83,TEXTRON INC,001338979,TEXTRON INC,NO,336,Transportation Equipment,1321219737525,Sodium dimethyldithiocarbamate,NO,0000128041,NO,TRI,NO,Individually-listed compounds that contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,77507WLCHM11200,110000463034,MULTI-CHEM GROUP BAYPORT TX FACILITY,11200 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,29.61813,-95.0439,NAD83,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,NO,325,Chemicals,1321219886900,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,310.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,241.0,946.68,0.0,7584.0,231.32,0.0,8762.0,1271.68,0.0
2021,77536RHMND6600L,110069500864,DEER PARK_TX (ROH),1900 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.73,-95.102778,NAD83,DOW INC,117063457,DOW INC,NO,325,Chemicals,1321221488760,Cyanide compounds,NO,N106,YES,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,41.0,0.0,0.0,232.0,0.0,273.0,699.0,0.0
2021,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,29.853056,-94.095278,NAD83,VEOLIA N.A. INC.,081134987,VEOLIA NORTH AMERICA,NO,562,Hazardous Waste,1321219740230,2-Methylpyridine,NO,0000109068,NO,TRI,NO,Non_Metal,NO,Pounds,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2021,78938GGFBR25CUN,110022811830,G&G FIBERGLASS,250 COUNTY RD 100,ELDORADO,SCHLEICHER,TX,76936,30.8405,-100.6286,NAD83,,,,NO,326,Plastics and Rubber,1321220586402,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0
2021,7626WTXSNG12241,110071042885,MM-SANGER READY MIX,12241 I-35S,SANGER,DENTON,TX,76266,33.318027,-97.182882,NAD83,MARTIN MARIETTA MATERIALS INC,007936560,MARTIN MARIETTA MATERIALS INC,NO,327,Nonmetallic Mineral Product,1321220069506,Lead compounds,NO,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.019,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0
2021,76086VGRTN1050V,110002132656,PROVIMI NA INC,1050 VIGORTONE DR,WEATHERFORD,PARKER,TX,76086,32.77864,-97.81464,NAD83,CARGILL INC,006249189,CARGILL INC,NO,311,Food,1321220448029,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,5.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,21000.0,0.0,0.0,0.0,0.0,21000.0,21505.0,0.0
2021,7908WVLRPR671FM,110070135387,VALERO PARTNERS MCKEE,6701 FM 119,SUNRAY,MOORE,TX,79086,35.95177,-101.87371,NAD83,VALERO ENERGY PARTNERS LP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,1321220464376,Cumene,NO,0000098828,YES,TRI,NO,Non_Metal,YES,Pounds,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
2021,75087THWHT930WH,110000456676,WHITMORE MANUFACTURING CO,930 WHITMORE DR,ROCKWALL,ROCKWALL,TX,75087,32.9402,-96.455,NAD83,CAPITAL SOUTHWEST CORP,151198116,CAPITAL SOUTHWEST CORP,NO,324,Petroleum,1321220276125,Lead  And Lead Compounds,YES,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
