YEAR,TRIFD,FRS_ID,4. FACILITY NAME,5. STREET ADDRESS,CITY,COUNTY,8. ST,ZIP,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2022,76010GNRLM2525E,110001868658,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,2525 E ABRAMS ST,ARLINGTON,TARRANT,TX,76010,32.73533,-97.06772,NAD83,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NO,336,Transportation Equipment,1322221137134,Sodium nitrite,NO,0007632000,NO,TRI,NO,Individually-listed compounds that contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7770WMTVNT946ED,110033528644,GLOBAL BEAUMONT TERMINAL,9406 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,29.946666,-94.03761,NAD83,GLOBAL PARTNERS LP,602580867,GLOBAL PARTNERS LP,NO,4247,Petroleum Bulk Terminals,1322220848131,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,108.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,225.0,0.0
2022,79766PRMNT271WI,110012489459,PERMIAN TANK & MANUFACTURING INC MAIN FACILITY,2701 W INTERSTATE 20,ODESSA,ECTOR,TX,79766,31.815467,-102.394438,NAD83,NEW PERMIAN HOLDCO LLC,,NEW PERMIAN HOLDCO LLC,NO,332,Fabricated Metals,1322221461332,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0
2022,77643BSFFNNEOFI,110006134691,BASF TOTALENERGIES PETROCHEMICALS LLC,NE OF INTERSECTION OF HWY 73 & HWY 366,PORT ARTHUR,JEFFERSON,TX,77642,29.951649,-93.887272,NAD83,BASF CORP,071014385,BASF CORP,NO,325,Chemicals,1322220778625,Dicyclopentadiene,NO,0000077736,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,77507DNLMR9675B,110000462810,MITSUBISHI CHEMICAL AMERICA INC,9675 BAYPORT BLVD,PASADENA,HARRIS,TX,77507,29.614166,-95.057777,NAD83,,,MITSUBISHI CHEMICAL AMERICA INC,NO,325,Chemicals,1322221204353,Methyl methacrylate,NO,0000080626,YES,TRI,NO,Non_Metal,NO,Pounds,7975.0,4219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12194.0,0.0,0.0,0.0,0.0,1194.0,0.0,1194.0,12194.0,0.0
2022,77704DPNTBSTATE,110034393378,THE DOW CHEMICAL CO - BEAUMONT ANILINE,5470 N TWIN CITY HWY,NEDERLAND,JEFFERSON,TX,77627,30.014764,-94.028837,NAD83,DOW INC,117063457,DOW INC,NO,325,Chemicals,1322221306549,Aniline,NO,0000062533,YES,TRI,NO,Non_Metal,YES,Pounds,317.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.0,0.0,0.0,3549.0,703402.0,931905.0,0.0,1638856.0,2953.0,0.0
2022,77507MRCNC4923B,110064212276,AMERICAN ACRYL LP,4631 OLD HWY 146 SUITE B,SEABROOK,HARRIS,TX,77586,29.600902,-95.022533,NAD83,AMERICAN ACRYL LLC,017166575,AMERICAN ACRYL LLC,NO,325,Chemicals,1322221313974,Formic acid,NO,0000064186,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,12955.0,1036.4,0.0,1521.0,12453.6,0.0,15011.0,1197.4,0.0
2022,7540WFSTWT341LN,110042002365,FSTI WATERLOO PLANT,341 LONGMILE ROAD,GREENVILLE,HUNT,TX,75402,33.130703,-96.153698,NAD83,FSTI INC,015281624,FSTI INC,NO,325,Chemicals,1322220669915,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,YES,TRI,NO,Non_Metal,NO,Pounds,5.0,16.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0
2022,76001LSTTS7701A,110001135995,OIL STATES INDUSTRIES INC.,7701A S COOPER ST,ARLINGTON,TARRANT,TX,76001,32.62153,-97.13723,NAD83,OIL STATES INDUSTRIES,,OIL STATES INTERNATIONAL,NO,333,Machinery,1322221302995,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,25.86,9.68,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.67,0.0,29.0,4778.0,0.0,0.0,0.0,4807.0,64.67,0.0
2022,75119GNSTRNORTH,110006645675,GS II INC.,2901 N KAUFMAN ST,ENNIS,ELLIS,TX,75119,32.3559,-96.63275,NAD83,SAINT-GOBAIN CORP,879321644,SAINT-GOBAIN CORP,NO,324,Petroleum,1322221427420,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,32.386,0.0,0.0,0.0,0.0,32.386,32.398,0.0
2022,76711WNSLL5200B,110000460554,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 15,5200 BEVERLY DR,WACO,MCLENNAN,TX,76711,31.51204,-97.16804,NAD83,O-I GLASS INC,117372674,O-I GLASS INC,NO,327,Nonmetallic Mineral Product,1322221443753,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,1515.41,5812.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7327.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7327.84,0.0
2022,7836WFLNTHSUTHE,110043694767,FLINT HILLS RESOURCES INGLESIDE LLC,SOUTH END OF FM 1069,INGLESIDE,SAN PATRICIO,TX,78362,27.8252,-97.1975,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NO,4247,Petroleum Bulk Terminals,1322220904573,Mercury compounds,NO,N458,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
2022,77580DYNGY1319H,110054864036,TARGA MONT BELVIEU COMPLEX,10119 N HIGHWAY 146,MONT BELVIEU,CHAMBERS,TX,77580,29.843056,-94.895278,NAD83,TARGA RESOURCES CORP,827389847,TARGA RESOURCES CORP,NO,211,Natural Gas Processing,1322221363688,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,32000.0,1600.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33624.0,0.0
2022,78724KCHPT9011J,110013314582,FLINT HILLS RESOURCES CORPUS CHRISTI LLC AUSTIN TERMINAL,9011 JOHNNY MORRIS RD,AUSTIN,TRAVIS,TX,78724,30.3241,-97.6274,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NO,4247,Petroleum Bulk Terminals,1322220783017,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,8.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,181.0,0.0
2022,77480PHLLPSH35A,110007182360,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,29.070847,-95.750363,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,1322221415565,Molybdenum trioxide,NO,0001313275,NO,TRI,NO,Individually-listed compounds that contain metal,YES,Pounds,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022,7751WNSLGM15916,110070813779,INEOS OLIGOMERS CHOCOLATE BAYOU,15916 FM 2004,ALVIN,BRAZORIA,TX,77511,29.29067,-95.12534,NAD83,,,INEOS US I INC,NO,325,Chemicals,1322221330448,Barium,NO,0007440393,NO,TRI,NO,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0
2022,7595WSNCST883TE,110070686729,SUN COAST RESOURCES,883 TEXAS STATE HIGHWAY 63 W,JASPER,JASPER,TX,75951,30.921837,-93.977346,NAD83,,,SUN COAST RESOURCES LLC,NO,4247,Petroleum Bulk Terminals,1322221372636,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,0.0
2022,7977WJBGSP89FM1,110070081942,JEB GAS PLANT,8900 FM 1555,RANKIN,UPTON,TX,79778,31.33556,-101.797218,NAD83,TARGA RESOURCES CORP,827389847,TARGA RESOURCES CORP,NO,211,Natural Gas Processing,1322221367485,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,77041VRCSH12950,110000461679,NOV RIG SYSTEMS WEST LITTLE YORK,12950 W LITTLE YORK RD,HOUSTON,HARRIS,TX,77041,29.86307,-95.60604,NAD83,NATIONAL OILWELL VARCO LP,161681044,NATIONAL OILWELL VARCO LP,NO,333,Machinery,1322221405804,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,221.0,0.0
2022,78503VLLMC6200S,110000465130,GE ENGINE SERVICES MCALLEN LP,6200 S 42ND ST,MCALLEN,HIDALGO,TX,78503,26.15515,-98.27608,NAD83,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NO,336,Transportation Equipment,1322221389873,Cobalt,NO,0007440484,YES,TRI,YES,Elemental metals,YES,Pounds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,590.0,4698.0,0.0,0.0,0.0,5288.0,591.0,0.0
2022,7730WNNPRC16185,110071286504,UNION PROCESSING SYSTEMS LLC,16185 CREIGHTON RD,CONROE,MONTGOMERY,TX,77302,30.29181,-95.38633,NAD83,MONTGOMERY COUNTY ENVIRONMENTAL SOLUTIONS LLC,,MONTGOMERY COUNTY ENVIRONMENTAL SOLUTIONS LLC,NO,562,Hazardous Waste,1322221451622,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,139481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139481.0,0.0
2022,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,29.73028,-95.08981,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,562,Hazardous Waste,1322220934133,"1,3-Butadiene",NO,0000106990,YES,TRI,NO,Non_Metal,YES,Pounds,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2022,7503WRCKWL21KRI,110069258868,REDI-MIX - ROCKWALL,2010 KRISTY LN,ROCKWALL,ROCKWALL,TX,75032,32.9119,-96.44094,NAD83,,,SMYRNA READY MIX LLC,NO,327,Nonmetallic Mineral Product,1322221308998,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7799WRMSTR1372F,110071399009,ARMSTRONG GAS PLANT,13072 FM-682,YOAKUM,DEWITT,TX,77995,29.134903,-97.03896,NAD83,ENTERPRISE PRODUCTS OPERATING LLC,841528859,ENTERPRISE PRODUCTS OPERATING LLC,NO,211,Natural Gas Processing,1322221329790,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,209.9,385.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.44,0.0,42.71,0.0,0.0,0.0,0.0,42.71,638.15,0.0
2022,7977WRMSYG231CU,110063124024,RAMSEY GAS PLANT,231 COUNTY ROAD 452,ORLA,REEVES,TX,79770,31.92615,-104.022105,NAD83,WESTERN MIDSTREAM PARTNERS LP,078619740,WESTERN MIDSTREAM PARTNERS LP,NO,211,Natural Gas Processing,1322221115254,Acetaldehyde,NO,0000075070,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,6895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.0,0.0
2022,77012HLLPT9701M,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1322221371848,Cresol (mixed isomers),NO,0001319773,YES,TRI,NO,Non_Metal,NO,Pounds,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022,79105FRMLN6300S,110005090604,CHS INC,6300 FM 1541,AMARILLO,RANDALL,TX,79118,35.138555,-101.84841,NAD83,CHS INC,006147177,CHS INC,NO,324,Petroleum,1322221233531,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.5,1405.0,0.0,0.0,0.0,1655.5,250.5,0.0
2022,75604STHWS600FO,110005058098,SOUTHWEST STEEL CASTING CO LLC,600 FOUNDRY DR,LONGVIEW,GREGG,TX,75604,32.50137,-94.81278,NAD83,SOUTHWEST ACQUISITIONS,066345323,GREENBRIER COS,NO,331,Primary Metals,1322221353636,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,250.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,28400.0,0.0,0.0,0.0,0.0,28400.0,28655.0,0.0
2022,7816WSLVRK842CR,110054359270,SILVER OAK FACILITY,8402 CR 107,TULETA,BEE,TX,78162,28.55671,-97.85455,NAD83,TARGA RESOURCES CORP,827389847,TARGA RESOURCES CORP,NO,211,Natural Gas Processing,1322222391411,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,0.0
2022,77701NRTHSOLDHI,110000599629,OPTIMUS STEEL LLC,100 OLD HWY 90 W,VIDOR,ORANGE,TX,77662,30.12445,-94.01262,NAD83,OPTIMUS STEEL LLC,081137253,OPTIMUS STEEL LLC,NO,331,Primary Metals,1322221421187,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,101.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.77,7887.77,32332.0,0.0,0.0,0.0,40219.77,8022.77,0.0
2022,77590MCLCM24015,110028187049,BP AMOCO CHEMICAL COMPANY,2800 FM 519 EAST,TEXAS CITY,GALVESTON,TX,77590,29.361045,-94.930351,NAD83,BP PRODUCTS N.A. INC,039596507,BP PRODUCTS NORTH AMERICA INC,NO,325,Chemicals,1322221303656,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2022,7861WFLNTH1165E,110043671194,FLINT HILLS RESOURCES CORPUS CHRISTI LLC MUSTANG RIDGE,1165 EAST LONE STAR DRIVE,MUSTANG RIDGE,CALDWELL,TX,78610,30.036915,-97.677862,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NO,4247,Petroleum Bulk Terminals,1322220784983,Lead compounds,NO,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,78469VLRRF5900U,110064636032,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,27.81775,-97.482552,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,1322221495753,Dioxin and dioxin-like compounds,NO,N150,YES,Dioxin,NO,Non_Metal,YES,Grams,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0
2022,77053WTCRG15200,110000461884,NOURYON SURFACE CHEMISTRY LLC,15200 ALMEDA RD,HOUSTON,HARRIS,TX,77053,29.583889,-95.433889,NAD83,NOURYON USA LLC,118856176,NOURYON CHEMICALS LLC,NO,325,Chemicals,1322221114933,m-Cresol,NO,0000108394,YES,TRI,NO,Non_Metal,NO,Pounds,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
2022,78264TYTMT1LNES,110020572389,TOYOTA MOTOR MANUFACTURING TEXAS,1 LONE STAR PASS,SAN ANTONIO,BEXAR,TX,78264,29.26632,-98.54661,NAD83,TOYOTA MOTOR N.A. INC,,TOYOTA MOTOR NORTH AMERICA INC,NO,336,Transportation Equipment,1322220783740,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,384.929,801.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.935,0.0,0.0,0.0,688.856,44.551,0.0,733.408,1185.935,0.0
2022,79776STHDW13MIL,110013317035,GCC PERMIAN LLC - ODESSA CEMENT PLANT,16501 W MURPHY RD,ODESSA,ECTOR,TX,79766,31.745833,-102.546661,NAD83,GCC S.A.B. DE C.V,812213890,GCC OF AMERICA,NO,327,Nonmetallic Mineral Product,1322221040064,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,111923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111923.0,0.0
