YEAR,TRIFD,FRS_ID,4. FACILITY NAME,5. STREET ADDRESS,CITY,COUNTY,8. ST,ZIP,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2016,77979NNCRBPOBOX,110007175154,UNION CARBIDE CORP SEADRIFT PLANT,7501 N HWY 185,SEADRIFT,CALHOUN,TX,77983,28.510636,-96.771527,NAD83,DOW INC.,117063457.0,DOW INC,NO,325,Chemicals,1316215052313,n-Butyl alcohol,NO,0000071363,NO,TRI,NO,Non_Metal,NO,Pounds,1587.0,32710.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,34307.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,34307.0,0.0
2016,77541SCHNC702FM,110000463427,SI GROUP INC,702 FM 523,FREEPORT,BRAZORIA,TX,77541,28.9744,-95.34453,NAD83,SI GROUP INC,146710330.0,SI GROUP INC,NO,325,Chemicals,1316215710575,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,1564.0,417.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,0.0,0.0,0.0,3043.0,0.0,3043.0,2073.0,0.0
2016,79604RDRFNNORTH,110000619260,DELEK LOGISTICS OPERATING LLC,8050 PRIVATE RD 314,ABILENE,JONES,TX,79601,32.546651,-99.773424,NAD83,DELEK US HOLDINGS INC,624438219.0,DELEK US HOLDINGS INC,NO,4247,Petroleum Bulk Terminals,1316215455724,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,149.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,1628.0,0.0,0.0,0.0,1628.0,189.0,0.0
2016,7513WZRNND4894I,110070790419,ZURN WATER LLC,4894 INTERSTATE 30 W,CADDO MILLS,HUNT,TX,75135,33.00522,-96.229613,NAD83,ZURN HOLDINGS INC.,556367691.0,ZURN ELKAY WATER SOLUTIONS CORP,NO,332,Fabricated Metals,1316218427678,Chromium,NO,0007440473,YES,TRI,YES,Elemental metals,NO,Pounds,0.782,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322,0.0,1326.0,31968.0,0.0,0.0,0.0,33294.0,1328.322,0.0
2016,78754SMSNG12100,110000465531,SAMSUNG AUSTIN SEMICONDUCTOR,12100 SAMSUNG BLVD,AUSTIN,TRAVIS,TX,78754,30.375,-97.631386,NAD83,,,SAMSUNG ELECTRONICS CO LTD,NO,334,Computers and Electronic Products,1316215042247,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,19609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19609.0,0.0
2016,78469VLRRF5900U,110064636032,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,27.81775,-97.482552,NAD83,VALERO ENERGY CORP,82686916.0,VALERO ENERGY CORP,NO,324,Petroleum,1316215492048,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,4776.0,13070.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17848.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17848.54,0.0
2016,77507RCCHM10801,110000463007,LYONDELL CHEMICAL CO BAYPORT FACILITY,10801 CHOATE RD,PASADENA,HARRIS,TX,77507,29.61,-95.05,NAD83,LYONDELLBASELL INDUSTRIES,194123154.0,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1316215240793,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,6128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6128.0,544332.0,29226.96,0.0,0.0,528002.04,0.0,557229.0,35354.96,0.0
2016,77541THDWCBUILD,110008170237,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,1381581.0,DOW INC,NO,325,Chemicals,1316215480676,Acrylic acid,NO,0000079107,YES,TRI,NO,Non_Metal,NO,Pounds,135.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0
2016,75654HNDRS609IN,110001868587,HENDERSON LUMBER MILL,609 INDUSTRIAL DR,HENDERSON,RUSK,TX,75652,32.173871,-94.803158,NAD83,WEST FRASER TIMBER CO LTD,18342555.0,WEST FRASER TIMBER CO LTD,NO,321,Wood Products,1316215208745,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,37.0,0.0
2016,77833PCMPN350LO,110005011147,P I COMPONENTS,1951 HWY 290 W,BRENHAM,WASHINGTON,TX,77833,30.15976,-96.42268,NAD83,EMERSON ELECTRIC CO,6269633.0,EMERSON ELECTRIC CO,NO,334,Computers and Electronic Products,1316216461362,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5213.0,0.0,0.0,0.0,5213.0,0.0,0.0
2016,75974PLGRMHWY59,110006525518,PILGRIM'S PRIDE CORP NACOGDOCHES (TENAHA) FEED MILL,HWY 59 S,TENAHA,SHELBY,TX,75974,31.9475,-94.283333,NAD83,JBS USA FOOD CO,48124978.0,JBS USA FOOD CO,NO,311,Food,1316215285242,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7785WKGRVS13MIL,110034504757,OAK GROVE STEAM ELECTRIC STATION,8127 OAK GROVE RD,FRANKLIN,ROBERTSON,TX,77856,31.1818,-96.4874,NAD83,VISTRA CORP,80457910.0,VISTRA CORP,NO,2211,Electric Utilities,1316215502891,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,2.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,141225.0,0.0,0.0,0.0,0.0,141692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141692.0,0.0
2016,79766CSTLC2222S,110005185290,COASTAL CHEMICAL CO LLC,2222 S GRANDVIEW,ODESSA,ECTOR,TX,79766,31.82963,-102.33143,NAD83,BRENNTAG N.A. INC,,BRENNTAG NORTH AMERICA INC,NO,4246,Chemical Wholesalers,1316215255530,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,3900.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.0,0.0
2016,77630SCHLMTHOMA,110000463962,CHEM32 LLC,3007 BURNETT ST,ORANGE,ORANGE,TX,77630,30.072004,-93.769192,NAD83,ECOVYST INC,80724994.0,ECOVYST INC,NO,325,Chemicals,1316215016799,Hydrogen sulfide,NO,0007783064,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7701WVLRNR971MA,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1316215482860,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,79760CHMPN115PR,110000466086,CHAMPIONX-ODESSA PLANT,115 PROCTOR,ODESSA,ECTOR,TX,79762,31.873333,-102.302778,NAD83,CHAMPIONX CORP,117343904.0,CHAMPIONX CORP,NO,325,Chemicals,1316215424247,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,89.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,0.0,0.5,0.0,74244.25,194.3,0.0,74439.05,109.9,0.0
2016,79008SDRCHPODRA,110043804764,BORGER CARBON BLACK PLANT,9455 FM 1559,BORGER,HUTCHINSON,TX,79007,35.665516,-101.435748,NAD83,TOKAI CARBON CB,8016495.0,TOKAI CARBON CB,NO,325,Chemicals,1316214968036,Hydrogen sulfide,NO,0007783064,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,59795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59795.0,0.0
2016,77978FRMSPPOBOX,110018925957,FORMOSA PLASTICS CORP TEXAS,201 FORMOSA DR,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,NAD83,FORMOSA PLASTICS CORP USA,39944004.0,FORMOSA PLASTICS CORP USA,NO,325,Chemicals,1316215730134,Chlorobenzene,NO,0000108907,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,96.0,0.0
2016,79701LPHNT2500W,110000466031,TETRACO LLC,2500 W FRANCIS,MIDLAND,MIDLAND,TX,79701,31.97731,-102.09623,NAD83,,,TETRACO LLC,NO,325,Chemicals,1316215683881,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0
2016,77507SPTNC11414,110012141529,KURARAY AMERICA INC SEPTON BU,11414 CHOATE RD,PASADENA,HARRIS,TX,77507,29.61946,-95.03844,NAD83,,,KURARAY HOLDINGS USA INC,NO,325,Chemicals,1316215141906,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,334.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,9260.0,0.0,0.0,9260.0,454.0,0.0
2016,77536DRPRK5900H,110031267064,DEER PARK REFINING LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,NAD83,P.M.I. SERVICES N.A. INC.,,P M I SERVICES NORTH AMERICA INC,NO,324,Petroleum,1316216659589,Isoprene,NO,0000078795,NO,TRI,NO,Non_Metal,YES,Pounds,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0
2016,75006TSNGN2601B,110000456060,HALLIBURTON ENERGY SERVICES-CARROLLTON MFG & TECHNOLOGY,2601 E BELTLINE RD,CARROLLTON,DALLAS,TX,75006,32.95346,-96.87031,NAD83,HALLIBURTON ENERGY SERVICES INC,43296920.0,HALLIBURTON ENERGY SERVICES INC,NO,333,Machinery,1316215144686,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,0.25,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,5.353,5.353,98651.0,0.0,0.0,0.0,98656.353,8.263,0.0
2016,7708WNVRGS51NRT,110032961052,NOV RIG TECHNOLOGIES BAMMEL,5100 N SAM HOUSTON PKWY W - 5130 N SAM HOUSTON PKWY W,HOUSTON,HARRIS,TX,77086,29.93752,-95.50031,NAD83,NATIONAL OILWELL VARCO LP,161681044.0,NATIONAL OILWELL VARCO LP,NO,333,Machinery,1316216443402,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,4.99,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,8.4,231908.7,0.0,0.0,0.0,231917.1,13.56,0.0
2016,7506WSTTLB29CMM,110069259064,STATLAB MEDICAL PRODUCTS (SLMP LLC),2090 COMMERCE DR,MCKINNEY,COLLIN,TX,75069,33.222432,-96.623155,NAD83,,,,NO,325,Chemicals,1316215260643,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4020.5,0.0,0.0,0.0,0.0,4020.5,4045.5,0.0
2016,77640FNLNDHIGHW,110000755200,TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,NAD83,TOTALENERGIES HOLDINGS USA INC,,TOTALENERGIES HOLDINGS USA INC,NO,324,Petroleum,1316215522741,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,24220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24220.0,0.0
2016,75212MTVNT3900S,110000495027,GLOBAL DALLAS TERMINAL,3900 SINGLETON BLVD,DALLAS,DALLAS,TX,75212,32.77884,-96.88443,NAD83,GLOBAL PARTNERS LP,602580867.0,TTM TECHNOLOGIES INC,NO,4247,Petroleum Bulk Terminals,1316215075894,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0
2016,77041BRNPW9800G,110000461535,AXALTA COATING SYSTEMS USA LLC,9800 GENARD RD,HOUSTON,HARRIS,TX,77041,29.8445,-95.53233,NAD83,AXALTA COATING SYSTEMS LLC,78611267.0,AXALTA COATING SYSTEMS LLC,NO,325,Chemicals,1316215067810,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6518.0,0.0,0.0,0.0,0.0,6518.0,6534.0,0.0
2016,7971WFLLRT751NF,110041034234,FULLERTON GAS PLANT,14 MILES W OF ANDREWS TX ON HWY 176 THEN N ON HWY,ANDREWS,ANDREWS,TX,79714,32.4283,-102.8069,NAD83,DCP MIDSTREAM LLC,7118276.0,DCP MIDSTREAM LLC,NO,211,Natural Gas Processing,1316215394406,Diethanolamine,NO,0000111422,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,77507QSTRC5761U,110000506079,INEOS OXIDE BAYPORT EO PLANT,5761 UNDERWOOD RD,PASADENA,HARRIS,TX,77507,29.627167,-95.080194,NAD83,INEOS AMERICAS LLC,79675246.0,INEOS AMERICAS LLC,NO,325,Chemicals,1316215240591,2-Ethoxyethanol,NO,0000110805,YES,TRI,NO,Non_Metal,NO,Pounds,276.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,3477.0,278.16,0.0,0.0,3198.84,0.0,3477.0,651.16,0.0
2016,76010GNRLM2525E,110001868658,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,2525 E ABRAMS ST,ARLINGTON,TARRANT,TX,76010,32.73533,-97.06772,NAD83,GENERAL MOTORS LLC,831247536.0,GENERAL MOTORS LLC,NO,336,Transportation Equipment,1316215124660,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,7600.0,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51600.0,25000.0,2000.0,0.0,2900.0,23000.0,0.0,27901.0,53600.0,0.0
2016,77522XXNCH5000B,110000463178,EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),5000 BAYWAY DR,BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,NAD83,EXXON MOBIL CORP,1213214.0,EXXON MOBIL CORP,NO,325,Chemicals,1316215488887,Carbon disulfide,NO,0000075150,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.0
2016,75050BLLHL1700N,110000598700,BELL PLANT 5,1700 N HWY 360,GRAND PRAIRIE,TARRANT,TX,75050,32.776176,-97.058113,NAD83,TEXTRON INC,1338979.0,TEXTRON INC,NO,336,Transportation Equipment,1316215282928,Cadmium,NO,0007440439,YES,TRI,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,76711WNSLL5200B,110000460554,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 15,5200 BEVERLY DR,WACO,MCLENNAN,TX,76711,31.51204,-97.16804,NAD83,O-I GLASS INC,117372674.0,O-I GLASS INC,NO,327,Nonmetallic Mineral Product,1316215254576,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,220.0,8487.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.9,0.0
2016,77520LDRDN8490W,110000503937,EL DORADO NITROGEN LLC,8490 W BAY RD,BAYTOWN,CHAMBERS,TX,77523,29.762778,-94.909722,NAD83,LSB INDUSTRIES INC,46860979.0,LSB INDUSTRIES INC,NO,325,Chemicals,1316215447626,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.0,0.0,11015.0,0.0,0.0
2016,78263WSMMR9599G,110000464916,CALAVERAS POWER STATION,12940 S US HIGHWAY 181,SAN ANTONIO,BEXAR,TX,78223,29.308764,-98.321969,NAD83,,,,NO,2211,Electric Utilities,1316215245313,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,NO,TRI,NO,Metal complound categories,NO,Pounds,0.0,1982.0,142.0,0.0,0.0,0.0,0.0,0.0,1040000.0,0.0,0.0,0.0,0.0,1042124.0,0.0,195360.0,0.0,0.0,0.0,0.0,195360.0,1237484.0,0.0
