YEAR,TRIFD,FRS_ID,4. FACILITY NAME,5. STREET ADDRESS,CITY,COUNTY,8. ST,ZIP,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2007,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,29.73028,-95.08981,NAD83,CLEAN HARBORS INC,157793639.0,CLEAN HARBORS INC,NO,562,Hazardous Waste,1307206150563,Aniline,NO,0000062533,YES,TRI,NO,Non_Metal,YES,Pounds,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
2007,75119NTDCT301PL,110000456818,SHERWIN-WILLIAMS CO,301 PLANT RD,ENNIS,ELLIS,TX,75119,32.304722,-96.614167,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1307205454592,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,2173.0,7073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.0,0.0,32.0,0.0,5180.0,702.0,0.0,5914.0,9278.0,0.0
2007,77481WPRSHYUJON,110000608254,W.A. PARISH ELECTRIC GENERATING STATION,2500 YU JONES RD,THOMPSONS,FORT BEND,TX,77481,29.478295,-95.635775,NAD83,NRG ENERGY INC,120807255.0,NRG ENERGY INC,NO,2211,Electric Utilities,1307206015253,Dioxin and dioxin-like compounds,NO,N150,YES,Dioxin,NO,Non_Metal,YES,Grams,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2007,76703GNRLT600GE,110064274262,ROCA BATHROOM PRODUCTS INC.,2100-B ORCHARD LANE BUILDING 24,WACO,MCLENNAN,TX,76704,31.568932,-97.102265,NAD83,ROCA BATHROOM PRODUCTS INC,,ROCA BATHROOM PRODUCTS INC,NO,326,Plastics and Rubber,1307205833751,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,12469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12469.0,0.0
2007,78264TYTMT1LNES,110020572389,TOYOTA MOTOR MANUFACTURING TEXAS,1 LONE STAR PASS,SAN ANTONIO,BEXAR,TX,78264,29.26632,-98.54661,NAD83,TOYOTA MOTOR N.A. INC,,TOYOTA MOTOR NORTH AMERICA INC,NO,336,Transportation Equipment,1307205831581,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,14.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,232.0,0.0,232.0,152.0,0.0
2007,78264TYTMT1LNES,110020572389,TOYOTA MOTOR MANUFACTURING TEXAS,1 LONE STAR PASS,SAN ANTONIO,BEXAR,TX,78264,29.26632,-98.54661,NAD83,TOYOTA MOTOR N.A. INC,,TOYOTA MOTOR NORTH AMERICA INC,NO,336,Transportation Equipment,1307205831694,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,230.0,29862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30092.0,0.0,0.0,0.0,0.0,613.0,0.0,613.0,30092.0,0.0
2007,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,29.73028,-95.08981,NAD83,CLEAN HARBORS INC,157793639.0,CLEAN HARBORS INC,NO,562,Hazardous Waste,1307206152009,Dimethylamine,NO,0000124403,NO,TRI,NO,Non_Metal,NO,Pounds,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0
2007,76567SNDWS7MISW,110007197853,SANDOW STEAM ELECTRIC STATION,7 MI SW OF ROCKDALE OFF FM 1786,ROCKDALE,MILAM,TX,76567,30.564592,-97.068506,NAD83,VISTRA ENERGY CORP,80457910.0,VISTRA ENERGY CORP,NO,2211,Electric Utilities,1307205636513,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,26.1,808.0,0.0,0.0,0.0,0.0,0.0,0.0,486498.0,0.0,0.0,0.0,0.0,487332.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487332.1,0.0
2007,77536SLTXP1230B,110038705817,INEOS BATTLEGROUND MANUFACTURING COMPLEX,"1230 INDEPENDENCE PARKWAY, SOUTH",LA PORTE,HARRIS,TX,77571,29.718368,-95.08583,NAD83,INEOS USA LLC,830170192.0,INEOS USA LLC,NO,325,Chemicals,1307207013311,Ethylene,NO,0000074851,NO,TRI,NO,Non_Metal,NO,Pounds,5528.0,7832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13360.0,0.0
2007,79086DMNDSSTARR,110000465719,DIAMOND SHAMROCK REFINING CO LP,6701 FM 119,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,NAD83,VALERO ENERGY CORP,82686916.0,VALERO ENERGY CORP,NO,324,Petroleum,1307205671819,Cumene,NO,0000098828,YES,TRI,NO,Non_Metal,YES,Pounds,28.0,10.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,1.0,16.0,22.0,143.0,0.0,182.0,344.0,0.0
2007,77630FRSTNFARMR,110000506159,LION ELASTOMERS ORANGE LLC,5713 FM 1006,ORANGE,ORANGE,TX,77630,30.04209,-93.83247,NAD83,LION COPOLYMER HOLDINGS LLC,802055579.0,LION COPOLYMER HOLDINGS LLC,NO,325,Chemicals,1307205871395,"1,3-Butadiene",NO,0000106990,YES,TRI,NO,Non_Metal,YES,Pounds,7199.0,4474.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11678.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,11715.0,0.0
2007,77554MDSTR13CAS,110022523964,MARTIN OPERATING PTNR-GALVESTON,1300 COASTWIDE DR,GALVESTON,GALVESTON,TX,77554,29.32483,-94.7872,NAD83,MARTIN MIDSTREAM PTNRS LP,829943989.0,MARTIN MIDSTREAM PTNRS LP,NO,4247,Petroleum Bulk Terminals,1307206040026,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0.0
2007,77041KCHHT1262F,110037145684,KOCH HEAT TRANSFER CO LP,12602 FM 529,HOUSTON,HARRIS,TX,77041,29.87993,-95.59993,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,332,Fabricated Metals,1307207121373,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,6.88,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,813.0,0.0,0.0,0.0,813.0,7.17,0.0
2007,77592NNCRB33015,110000505524,UNION CARBIDE CORP TEXAS CITY PLANT,3301 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,29.3742,-94.9455,NAD83,DOW INC,117063457.0,DOW INC,NO,325,Chemicals,1307205311172,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,15209.0,6520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21729.0,0.0
2007,79120SRCNCHWY13,110000743955,ASARCO LLC AMARILLO COPPER REFINERY,7001 STATE HWY 136,AMARILLO,POTTER,TX,79108,35.284533,-101.730042,NAD83,AMERICAS MINING CORP,37766875.0,AMERICAS MINING CORP,NO,331,Primary Metals,1307205677038,Thiourea,NO,0000062566,NO,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,77017TXSPT8600P,110000461134,TPC GROUP LLC,8600 PARK PL BLVD,HOUSTON,HARRIS,TX,77017,29.69845,-95.254597,NAD83,TPC GROUP LLC,361426395.0,TPC GROUP LLC,NO,325,Chemicals,1307205543679,Styrene,NO,0000100425,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,77640FNLNDHIGHW,110000755200,TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,NAD83,TOTALENERGIES HOLDINGS USA INC,,TOTALENERGIES HOLDINGS USA INC,NO,324,Petroleum,1307205824877,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,29257.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29425.0,0.0,4.46,38.21,78.79,8.72,0.0,130.18,29429.46,0.0
2007,75061WNSCR201NN,110001866801,OWENS CORNING ROOFING & ASPHALT LLC IRVING,201 N NURSERY RD,IRVING,DALLAS,TX,75061,32.81569,-96.93434,NAD83,OWENS CORNING,1317452.0,OWENS CORNING,NO,324,Petroleum,1307205851379,Copper compounds,NO,N100,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,3150.0,3150.0,0.0
2007,78218FRTLY4855G,110000500627,SAN ANTONIO FRITO LAY,4855 GREATLAND,SAN ANTONIO,BEXAR,TX,78218,29.47264,-98.399073,NAD83,PEPSICO INC,1287762.0,PEPSICO INC,NO,311,Food,1307207103122,Nitric acid,NO,0007697372,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,77484PPGFM19914,110005188019,FLOTEK CHEMISTRY LLC,19914 GH CIR,WALLER,WALLER,TX,77484,30.05546,-95.94611,NAD83,FLOTEK,159997535.0,FLOTEK,NO,325,Chemicals,1307205546106,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,89.0,254.0,0.0,343.0,56.0,0.0
2007,76367WRGRC1301M,110000822619,CRYOVAC INC IOWA PARK,1301 WEST MAGNOLIA AVE,IOWA PARK,WICHITA,TX,76367,33.953182,-98.687515,NAD83,SEALED AIR CORP,,SEALED AIR CORP,NO,326,Plastics and Rubber,1307205896754,Ozone,NO,0010028156,NO,TRI,NO,Non_Metal,NO,Pounds,5.0,95858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95863.0,0.0
2007,77520DVNCD5501B,110000463070,MONUMENT CHEMICAL BAYTOWN LLC,5501 BAKER RD,BAYTOWN,HARRIS,TX,77520,29.763056,-95.0225,NAD83,MONUMENT CHEMICAL LLC,833088284.0,MONUMENT CHEMICAL LLC,NO,325,Chemicals,1307205359351,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,5.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,28638.0,0.0,0.0,0.0,0.0,28638.0,28893.0,0.0
2007,77512CNCHMFM291,110000599406,LYONDELL CHEMICAL CO - CHOCOLATE BAYOU CHEMICALS PLANT,FM RD 2917,ALVIN,BRAZORIA,TX,775122917,29.250091,-95.216526,NAD83,LYONDELLBASELL INDUSTRIES,969557263.0,LYONDELLBASELL INDUSTRIES,NO,325,Chemicals,1307205403355,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,YES,TRI,NO,Non_Metal,NO,Pounds,77.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
2007,75006THGLD1900J,110000456042,PPG ARCHITECTURAL COATINGS,1900 N JOSEY LN,CARROLLTON,DALLAS,TX,75006,32.94114,-96.89052,NAD83,PPG INDUSTRIES INC,1344803.0,PPG INDUSTRIES INC,NO,325,Chemicals,1307206070714,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2007,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,20138298.0,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1307205221373,Mercury,NO,0007439976,YES,PBT,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9,0.0,0.0,0.0,0.0,0.0,136.9,0.0,0.0,0.14,0.0,0.0,0.0,0.14,136.9,0.0
2007,75941DBLLF600AS,110013408017,GEORGIA-PACIFIC BUILDING PRODUCTS LLC,600 A ST,DIBOLL,ANGELINA,TX,75941,31.195946,-94.787435,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,321,Wood Products,1307205930629,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,3.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471,0.0
2007,77041BRYCN13333,110018904051,BRAY CONTROLS,13333 WESTLAND EAST BLVD,HOUSTON,HARRIS,TX,77041,29.90231,-95.60559,NAD83,BRAY INTERNATIONAL,148498512.0,BRAY INTERNATIONAL,NO,332,Fabricated Metals,1307205900828,Diisocyanates,NO,N120,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,76705KCHPT2017K,110000460527,FLINT HILLS RESOURCES CORPUS CHRISTI LLC WACO TERMINAL,2017 KENDALL LN,WACO,MCLENNAN,TX,76705,31.5656,-97.1003,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,4247,Petroleum Bulk Terminals,1307205982921,Cumene,NO,0000098828,YES,TRI,NO,Non_Metal,YES,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,5.0,0.0,20.0,20.0,0.0
2007,78610RTHTM117FM,110037146852,ASPHALT INC BUDA CENTEX PLANT,1107 FM-2770,BUDA,HAYS,TX,78610,30.068831,-97.85698,NAD83,ASPHALT INC LLC,75999823.0,ASPHALT INC LLC,NO,324,Petroleum,1307206092468,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,77704DPNTBSTATE,110034393378,THE DOW CHEMICAL CO - BEAUMONT ANILINE,5470 N TWIN CITY HWY,NEDERLAND,JEFFERSON,TX,77627,30.014764,-94.028837,NAD83,DOW INC,117063457.0,DOW INC,NO,325,Chemicals,1307206033286,"2,4-Dinitrophenol",NO,0000051285,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10233.0,0.0,10233.0,0.0,0.0
2007,77086BBVTC12221,110000860319,BAKER HUGHES - NHR FACILITY,12221 N HO US TON ROSSLYN,HOUSTON,HARRIS,TX,77086,29.9083,-95.49587,NAD83,BAKER HUGHES HOLDINGS LLC,174987909.0,BAKER HUGHES HOLDINGS LLC,NO,333,Machinery,1307205677952,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,250.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,265.0,5.0,265.0,13719.0,0.0,0.0,0.0,13984.0,530.0,0.0
2007,77044HSTNH8600P,110000461722,NOV TUBOSCOPE HIGHWAY 90,8600 PINELAND DR,HOUSTON,HARRIS,TX,77044,29.84959,-95.17447,NAD83,NATIONAL OILWELL VARCO LP,161681044.0,NATIONAL OILWELL VARCO LP,NO,332,Fabricated Metals,1307206106395,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,3000.0,0.0,0.0,3000.0,1500.0,0.0
2007,75710HWBKR8521H,110002339513,CB&I INC. (HOWE-BAKER ENGINEERS),8521 HWY 850,TYLER,SMITH,TX,75705,32.3327,-95.254176,NAD83,CHICAGO BRIDGE & IRON CO,968191072.0,,NO,332,Fabricated Metals,1307205362268,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,77590MCLCM24015,110028187049,BP AMOCO CHEMICAL COMPANY,2800 FM 519 EAST,TEXAS CITY,GALVESTON,TX,77590,29.361045,-94.930351,NAD83,BP PRODUCTS N.A. INC,39596507.0,BP PRODUCTS NORTH AMERICA INC,NO,324,Petroleum,1307206102663,Cobalt compounds,NO,N096,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,255.0,39250.0,0.0,0.0,0.0,39505.0,505.0,0.0
2007,77501THYLC1000N,110070135413,ETHYL CORP,1000 N. SOUTH STREET,PASADENA,HARRIS,TX,77503,29.734056,-95.17,NAD83,ETHYL CORP,3132222.0,NEWMARKET CORP,NO,325,Chemicals,1307206050496,"1,2-Dibromoethane",NO,0000106934,YES,TRI,NO,Non_Metal,YES,Pounds,18.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,7414.0,0.0,7414.0,146.0,0.0
