YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2012,7894WTHMSP45AIR,110006131765,THOMAS PETROLEUM LLC LAGRANGE,450 AIRPORT RD,LAGRANGE,FAYETTE,TX,78945,29.91161,-96.94396,NAD83,MAXUM ENTERPRISES LLC,79811123.0,,NO,4247,Petroleum Bulk Terminals,1312211867926,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.016,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0
2012,79701LPHNT2500W,110000466031,TETRACO LLC,2500 W FRANCIS,MIDLAND,MIDLAND,TX,79701,31.97731,-102.09623,NAD83,,,TETRACO LLC,NO,325,Chemicals,1312210838684,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,77520RPRDSOFFCA,110012710423,AIR PRODUCTS LLC,5503 W BAKER RD,BAYTOWN,HARRIS,TX,77520,29.757778,-95.023056,NAD83,AIR PRODUCTS & CHEMICALS INC.,,AIR PRODUCTS & CHEMICALS INC,NO,325,Chemicals,1312210676553,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,0.0
2012,77532PNNWL18000,110000463258,ARKEMA INC,18000 CROSBY EASTGATE RD,CROSBY,HARRIS,TX,77532,29.948842,-95.021864,NAD83,ARKEMA DELAWARE INC,622121697.0,ARKEMA DELAWARE INC,NO,325,Chemicals,1312210221040,tert-Butyl alcohol,NO,0000075650,NO,TRI,NO,Non_Metal,NO,Pounds,334.0,0.0,0.0,0.0,204074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204408.0,0.0,50406.0,0.0,0.0,669.0,0.0,51075.0,254814.0,0.0
2012,79604BNDGNFARMR,110000466004,BRIDGESTONE BANDAG LLC ABILENE PLANT,4750 FM 18,ABILENE,TAYLOR,TX,79602,32.4307,-99.64611,NAD83,BRIDGESTONE AMERICAS INC,101479322.0,BRIDGESTONE AMERICAS INC,NO,326,Plastics and Rubber,1312210043358,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,894.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.9,5.9,6651.9,38375.5,0.0,0.0,0.0,45027.4,7552.8,0.0
2012,75042DSTNC701SH,110000456275,SHERWIN-WILLIAMS CO,701 SHILOH RD,GARLAND,DALLAS,TX,75042,32.905556,-96.666389,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1312210494427,Benzoyl peroxide,NO,0000094360,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,107.0,289.0,0.0,0.0,107.0,0.0,396.0,301.0,0.0
2012,7735WCMPBL81US5,110009785063,HM SOUTH TEXAS CONCRETE LLC - LIVINGSTON RMC,801 US 59 S LOOP,LIVINGSTON,POLK,TX,77351,30.69766,-94.95463,NAD83,HEIDELBERG MATERIALS US INC,2302272.0,HEIDELBERG MATERIALS US INC,NO,327,Nonmetallic Mineral Product,1312210171904,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
2012,77707MBLCHHWY90,110009495901,MOBIL CHEMICAL CO BEAUMONT POLYETHYLENE PLANT,11440 HWY 90,BEAUMONT,JEFFERSON,TX,77713,30.068247,-94.23005,NAD83,EXXON MOBIL CORP,1213214.0,EXXON MOBIL CORP,NO,325,Chemicals,1312210366199,Propionaldehyde,NO,0000123386,YES,TRI,NO,Non_Metal,NO,Pounds,194.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,0.0
2012,75050BLLHL1700N,110000598700,BELL PLANT 5,1700 N HWY 360,GRAND PRAIRIE,TARRANT,TX,75050,32.776176,-97.058113,NAD83,TEXTRON INC,1338979.0,TEXTRON INC,NO,336,Transportation Equipment,1312211275045,Sodium dimethyldithiocarbamate,NO,0000128041,NO,TRI,NO,Individually-listed compounds that contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,79604RDRFNNORTH,110000619260,DELEK LOGISTICS OPERATING LLC,8050 PRIVATE RD 314,ABILENE,JONES,TX,79601,32.546651,-99.773424,NAD83,DELEK US HOLDINGS INC,624438219.0,DELEK US HOLDINGS INC,NO,4247,Petroleum Bulk Terminals,1312210384501,Lead compounds,NO,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,78410KCHRFSUNTI,110000504918,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,27.832011,-97.525582,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,324,Petroleum,1312210706913,Carbonyl sulfide,NO,0000463581,YES,TRI,NO,Non_Metal,NO,Pounds,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0
2012,77507PTRLT13200,110000462981,BAKER PETROLITE BAYPORT FACILI TY,13200 BAY PARK RD,PASADENA,HARRIS,TX,77507,29.647681,-95.063794,NAD83,BAKER HUGHES HOLDINGS LLC,174987909.0,BAKER HUGHES HOLDINGS LLC,NO,325,Chemicals,1312210315949,"1,4-Dioxane",NO,0000123911,YES,TRI,NO,Non_Metal,YES,Pounds,0.001,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711,0.0
2012,77511SLTNCFM291,110070377148,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,1 MONSANTO RD FM 2917,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,NAD83,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,78449293.0,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,NO,325,Chemicals,1312210611479,Phenol,NO,0000108952,YES,TRI,NO,Non_Metal,NO,Pounds,311.0,2321.0,0.0,0.0,259641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262273.0,0.0,0.0,0.0,0.0,1171.0,0.0,1171.0,262273.0,0.0
2012,77536RHMND6600L,110069500864,DEER PARK_TX (ROH),1900 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.73,-95.102778,NAD83,DOW INC,117063457.0,DOW INC,NO,325,Chemicals,1312210692428,Formaldehyde,NO,0000050000,YES,TRI,NO,Non_Metal,YES,Pounds,1.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0
2012,77029QLTYL252MC,110012565214,QUALITY ELECTRIC STEEL CASTINGS LP,252 MCCARTY DR,HOUSTON,HARRIS,TX,77029,29.78397,-95.28294,NAD83,,,,NO,331,Primary Metals,1312210592010,Diisocyanates,NO,N120,NO,TRI,NO,Non_Metal,NO,Pounds,790.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0
2012,78419NVLRS11001,110000465078,US NAVY NAVAL AIR STATION CORPUS CHRISTI,10651 E ST - BLDG H-100 SUITE 5042,CORPUS CHRISTI,NUECES,TX,78419,27.704833,-97.285639,NAD83,US DEPARTMENT OF DEFENSE,,US DEPARTMENT OF DEFENSE,YES,999,Other,1312210286290,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,78453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78453.0,0.0
2012,75042RGSSP92NIC,110037148468,"AIRGAS REFRIGERANTS, INC GARLAND TX",902 NICHOLSON RD STE 100,GARLAND,DALLAS,TX,75042,32.90478,-96.66864,NAD83,AIRGAS INC,24492860.0,AIRGAS INC,NO,4246,Chemical Wholesalers,1312210332007,Chlorodifluoromethane (HCFC-22),NO,0000075456,NO,TRI,NO,Non_Metal,NO,Pounds,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0
2012,75670MRSHL707EV,110000458415,MARSHALL MINERALS INC,707 EVANS ST,MARSHALL,HARRISON,TX,75670,32.54508,-94.3811,NAD83,,,,NO,311,Food,1312210618118,Copper compounds,NO,N100,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
2012,7656WSNDWG378CH,110069446576,SANDOW 5 GENERATING PLANT & LIGNITE MINE,3708 CHARLES MARTIN HALL RD,ROCKDALE,MILAM,TX,76567,30.567609,-97.068089,NAD83,VISTRA ENERGY CORP,80457910.0,VISTRA ENERGY CORP,NO,2211,Electric Utilities,1312210746855,Nickel compounds,NO,N495,YES,TRI,YES,Metal complound categories,YES,Pounds,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,67624.0,0.0,0.0,0.0,0.0,67656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67656.0,0.0
2012,77631DPNTSFARMR,110017746368,DOW SABINE RIVER OPERATIONS,FARM RD 1006,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,NAD83,,,DOW INC,NO,325,Chemicals,1312210482954,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,234.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,122.0,0.0,0.0,0.0,122.0,1007.0,0.0
2012,75691MRTNL8850F,110043787220,MARTIN LAKE STEAM ELECTRIC STATION & LIGNITE MINE,8850 FM 2658 N,TATUM,RUSK,TX,75691,32.259653,-94.570331,NAD83,VISTRA CORP,80457910.0,VISTRA CORP,NO,2211,Electric Utilities,1312210746083,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,95383.0,0.0,0.0,0.0,0.0,95593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95593.0,0.0
2012,77641TXCCHGATE2,110000861862,MOTIVA - PORT ARTHUR CHEMICALS,4241 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.892778,-93.973333,NAD83,ARAMCO SERVICES CO,72200694.0,ARAMCO SERVICES CO,NO,325,Chemicals,1312210472383,"1,3-Butadiene",NO,0000106990,YES,TRI,NO,Non_Metal,YES,Pounds,5494.0,13661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19155.0,0.0,0.0,0.0,0.0,108.0,0.0,108.0,19155.0,0.0
2012,77704MBLCHGULFS,110000464131,EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),2775 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,30.069957,-94.062144,NAD83,EXXON MOBIL CORP,1213214.0,EXXON MOBIL CORP,NO,325,Chemicals,1312210361921,Diethanolamine,NO,0000111422,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,7707WLCTRS1318B,110034710098,LECTRUS CORPORATION,1318 BAMMEL ROAD,HOUSTON,HARRIS,TX,77073,30.02207,-95.4081,NAD83,LECTRUS CORP,,LECTRUS CORP,NO,332,Fabricated Metals,1312210162727,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0
2012,77640RPRDS1801S,110043802819,AIR PRODUCTS LLC,1801 S GULFWAY DR,PORT ARTHUR,JEFFERSON,TX,77640,29.8662,-93.97117,NAD83,AIR PRODUCTS & CHEMICALS INC,3001070.0,AIR PRODUCTS & CHEMICALS INC,NO,325,Chemicals,1312210245890,Ethylene,NO,0000074851,NO,TRI,NO,Non_Metal,NO,Pounds,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
2012,79417GLDSPPOBOX,110000863076,XYLEM INC.,4608 BRADLEY ST,LUBBOCK,LUBBOCK,TX,79415,33.62729,-101.90986,NAD83,XYLEM INC,2225100.0,XYLEM INC,NO,333,Machinery,1312210572083,Manganese,NO,0007439965,YES,TRI,YES,Elemental metals,NO,Pounds,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,14336.0,0.0,0.0,0.0,14336.0,250.0,0.0
2012,77979NNCRBPOBOX,110007175154,UNION CARBIDE CORP SEADRIFT PLANT,7501 N HWY 185,SEADRIFT,CALHOUN,TX,77983,28.510636,-96.771527,NAD83,DOW INC.,117063457.0,DOW INC,NO,325,Chemicals,1312210056608,"1,4-Dioxane",NO,0000123911,YES,TRI,NO,Non_Metal,YES,Pounds,1843.0,4666.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7285.0,0.0
2012,77547DYNGY12801,110032992215,TARGA DOWNSTREAM LLC - GALENA PARK MARINE TERMINAL,12510 AMERICAN PETROLEUM RD,GALENA PARK,HARRIS,TX,77547,29.7375,-95.239,NAD83,TARGA RESOURCES CORP,827389847.0,TARGA RESOURCES CORP,NO,4247,Petroleum Bulk Terminals,1312210548362,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,36.0,0.0
2012,76065CHPRR300WA,110000459183,CHAPARRAL STEEL MIDLOTHIAN LP,300 WARD RD,MIDLOTHIAN,ELLIS,TX,76065,32.458249,-97.036607,NAD83,GERDAU USA INC,194081451.0,GERDAU USA INC,NO,331,Primary Metals,1312214468047,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,395.42,655.65,1709.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.15,0.0,939.78,853535.0,0.0,0.0,0.0,854474.78,3699.93,0.0
2012,77979BPCHMTEXAS,110000502867,INEOS NITRILES USA LLC           GREEN LAKE PLANT,TEXAS HWY 185,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,NAD83,INEOS US I INC,,INEOS US I INC,NO,325,Chemicals,1312210858027,Pyridine,NO,0000110861,NO,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,111720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111720.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,111720.0,0.0
2012,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,29.73028,-95.08981,NAD83,CLEAN HARBORS INC,157793639.0,CLEAN HARBORS INC,NO,562,Hazardous Waste,1312210895797,p-Cresol,NO,0000106445,YES,TRI,NO,Non_Metal,NO,Pounds,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,5.0,0.0
2012,77705SNDZCRT4BO,110000464239,BASF CORP - BEAUMONT,14385 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,29.971389,-94.053333,NAD83,BASF CORP,71014385.0,BASF CORP,NO,325,Chemicals,1312210804579,Chlorophenols,NO,N084,NO,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,67400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67400.0,0.0,0.0,0.0,0.0,3723000.0,0.0,3723000.0,67400.0,0.0
2012,77522CHVRN9500I,110007177768,CHEVRON PHILLIPS CHEMICAL CO LP,9500 IH-10 E,BAYTOWN,HARRIS,TX,77521,29.826,-94.921917,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665.0,CHEVRON PHILLIPS CHEMICAL CO LLC,NO,325,Chemicals,1312210201657,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,8836.0,18403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27239.0,0.0
2012,78410CCPCC1501M,110000465069,EQUISTAR CHEMICALS LP,1501 MCKINZIE RD,CORPUS CHRISTI,NUECES,TX,78410,27.81,-97.593611,NAD83,LYONDELLBASELL INDUSTRIES,969557263.0,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1312210249254,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,52.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,11.03,0.0,27.0,0.02,0.0,38.05,820.03,0.0
2012,79762VNWTR311LB,110000466166,UNIVAR SOLUTIONS USA INC ODESSA,311 LARK AVE,ODESSA,ECTOR,TX,79762,31.87215,-102.30488,NAD83,UNIVAR SOLUTIONS USA INC,28968691.0,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,1312210407728,Nickel compounds,NO,N495,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,77507KNKTX6161U,110000462918,KANEKA NORTH AMERICA LLC,6161 UNDERWOOD RD,PASADENA,HARRIS,TX,77507,29.6209,-95.086874,NAD83,KANEKA AMERICAS HOLDING INC.,68093483.0,KANEKA AMERICAS HOLDING INC,NO,325,Chemicals,1312210405837,Acrylonitrile,NO,0000107131,YES,TRI,NO,Non_Metal,YES,Pounds,2927.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0,180.0,0.0,0.0,195.0,180.0,0.0,375.0,3779.0,0.0
