YEAR,TRIFD,FRS_ID,4. FACILITY NAME,5. STREET ADDRESS,CITY,COUNTY,8. ST,ZIP,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2020,77541BSFCR602CO,110000463392,BASF CORP - FREEPORT SITE,602 COPPER RD,FREEPORT,BRAZORIA,TX,77541,29.002075,-95.399777,NAD83,BASF CORP,071014385,BASF CORP,NO,325,Chemicals,1320219417298,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,8400.0,6100.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,1780.0,0.0,0.0,0.0,1780.0,23000.0,0.0
2020,77303BLLPC1000N,110012492677,BALL METAL BEVERAGE CONTAINER CORP,1001 N FM 3083 E,CONROE,MONTGOMERY,TX,77303,30.311676,-95.406934,NAD83,BALL CORP,006419147,BALL CORP,NO,332,Fabricated Metals,1320218791034,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,78359CCDNTHWY36,110000599807,OCCIDENTAL CHEMICAL CORP,4133 HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,NAD83,OCCIDENTAL PETROLEUM CORP,006908354,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1320219310428,Chloroethane,NO,0000075003,YES,TRI,NO,Non_Metal,NO,Pounds,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,0.0
2020,77541SCHNC702FM,110000463427,SI GROUP INC,702 FM 523,FREEPORT,BRAZORIA,TX,77541,28.9744,-95.34453,NAD83,SI GROUP INC,146710330,SI GROUP INC,NO,325,Chemicals,1320219344417,Phenol,NO,0000108952,YES,TRI,NO,Non_Metal,NO,Pounds,5092.0,2032.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125.8,0.0,0.0,0.0,0.0,3645.7,0.0,3645.7,7125.8,0.0
2020,76104VNDRV900SM,110000459343,VANDERVOORTS DAIRY FOODS CO,900 S MAIN,FORT WORTH,TARRANT,TX,76104,32.734792,-97.326799,NAD83,THE KROGER CO,006999528,THE KROGER CO,NO,311,Food,1320219250420,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29065.0,29065.0,0.0,0.0,0.0,0.0,29065.0,29065.0,0.0
2020,79765NLCXX12205,110000600136,CHAMPIONX-ODESSA EAST 528,12205 W COUNTY RD 125,ODESSA,MIDLAND,TX,79765,31.904455,-102.245483,NAD83,CHAMPIONX CORP,117343904,CHAMPIONX CORP,NO,325,Chemicals,1320219002654,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,53.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.11,0.0,0.0,0.0,560.0,0.0,0.0,560.0,53.11,0.0
2020,77522XXNBY2800D,110000502901,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,NO,324,Petroleum,1320219027950,Cumene,NO,0000098828,YES,TRI,NO,Non_Metal,YES,Pounds,510.0,1100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0
2020,77704NCHSRGULFS,110000464140,LNVA-NORTH REGIONAL TREATMENT PLANT,2655 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,30.063425,-94.061066,NAD83,EXXON MOBIL CORP,038799474,EXXON MOBIL CORP,NO,999,Other,1320218990695,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0
2020,7604WCMMSC1131B,110070149445,COMMSCOPE TECHNOLOGIES LLC,11312 S PIPELINE RD,EULESS,TARRANT,TX,76040,32.813469,-97.123638,NAD83,COMMSCOPE INC,070626247,COMMSCOPE INC,NO,332,Fabricated Metals,1320218867253,Copper,NO,0007440508,NO,TRI,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18824.0,0.0,0.0,0.0,18824.0,0.0,0.0
2020,7770WMTVNT946ED,110033528644,GLOBAL BEAUMONT TERMINAL,9406 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,29.946666,-94.03761,NAD83,GLOBAL PARTNERS LP,602580867,GLOBAL PARTNERS LP,NO,4247,Petroleum Bulk Terminals,1320218730683,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,137.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0
2020,75903TXSMT5400L,110002132335,TEXAS METAL CASTING CO INC,5400 LOT US LN,LUFKIN,ANGELINA,TX,75904,31.350798,-94.768079,NAD83,,,,NO,331,Primary Metals,1320222382069,Copper,NO,0007440508,NO,TRI,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16532.07,0.0,0.0,0.0,16532.07,0.0,0.0
2020,79721FNLNDIS20E,110013314323,ALON USA-BIG SPRING REFINERY,200 REFINERY ROAD - IH 20 AT REFINERY ROAD,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,NAD83,DELEK US HOLDINGS INC,048971797,DELEK US HOLDINGS INC,NO,324,Petroleum,1320219016425,Hydrogen sulfide,NO,0007783064,NO,TRI,NO,Non_Metal,NO,Pounds,10066.2,2309.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12375.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12375.6,0.0
2020,7750WFTNCH1NSUT,110067263071,AFTON CHEMICAL CORP,1000 N. SOUTH STREET,PASADENA,HARRIS,TX,77503,29.734056,-95.17,NAD83,NEWMARKET CORP,003132222,NEWMARKET CORP,NO,325,Chemicals,1320219385628,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,YES,TRI,NO,Non_Metal,NO,Pounds,927.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0
2020,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,29.853056,-94.095278,NAD83,VEOLIA N.A. INC.,081134987,VEOLIA NORTH AMERICA,NO,562,Hazardous Waste,1320219315292,Dimethylcarbamoyl chloride,NO,0000079447,YES,TRI,NO,Non_Metal,YES,Pounds,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2020,77572ZCHSY914SM,110039498772,AMPAC FINE CHEMICALS TEXAS LLC,914 S 16TH ST,LA PORTE,HARRIS,TX,77571,29.669043,-95.011726,NAD83,AMPAC FINE CHEMICALS LLC,,AMPAC FINE CHEMICALS LLC,NO,325,Chemicals,1320218743045,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,250.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.052,0.0,0.0,0.0,0.0,116917.0,0.0,116917.0,250.052,0.0
2020,75119GRCLT101IN,110000456774,SCHIRM USA INC.,2801 OAK GROVE RD,ENNIS,ELLIS,TX,75119,32.30759,-96.61275,NAD83,,,SCHIRM USA INC,NO,325,Chemicals,1320219020777,Fenpropathrin,NO,0039515418,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,75006WSTRN1735S,110001866856,WESTERN EXTRUSIONS CORP,1735 SANDY LAKE RD,CARROLLTON,DALLAS,TX,75006,32.96858,-96.92269,NAD83,WESTEXT,,WESTEXT,NO,331,Primary Metals,1320218880591,Dimethyl phthalate,NO,0000131113,YES,TRI,NO,Non_Metal,NO,Pounds,490.604,1026.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.884,0.0,4005.503,0.0,8407.822,0.0,0.0,12413.325,5522.387,0.0
2020,77640CLRKR1801S,110000464006,PREMCOR REFINING GROUP INC PORT ARTHUR,1801 S GULFWAY DR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,NAD83,VALERO ENERGY CORP,043652424,VALERO ENERGY CORP,NO,324,Petroleum,1320219166358,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,13.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,5064.0,3.0,0.0,0.0,0.0,5067.0,5539.0,0.0
2020,77511MCCHM2MISO,110000606933,INEOS USA LLC - CHOCOLATE BAYOU PLANT,2 MILES S OF INTERSECTION FM2004 & FM2917,ALVIN,BRAZORIA,TX,77511,29.413774,-95.263726,NAD83,INEOS US I INC,,INEOS USA LLC,NO,325,Chemicals,1320219238918,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,68944.0,226555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295499.0,0.0
2020,77536DSPSL2525B,110017743281,TM DEER PARK SERVICES LP,2525 BATTLEGROUND RD,DEER PARK,HARRIS,TX,77536,29.73427,-95.08986,NAD83,TEXAS MOLECULAR LP,042400759,TEXAS MOLECULAR LP,NO,325,Chemicals,1320219385275,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,61957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61957.0,0.0,104.0,0.0,0.0,0.0,0.0,104.0,62061.0,0.0
2020,7840WMGLLN15NCU,110070531302,MAGELLAN PROCESSING L.P.,15 N COUNTRY CLUB PL,CORPUS CHRISTI,NUECES,TX,78407,27.8037,-97.43939,NAD83,MAGELLAN MIDSTREAM PARTNERS L P,160158069,MAGELLAN MIDSTREAM PARTNERS L P,NO,324,Petroleum,1320218912917,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,1921.64,3487.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.37,0.0,0.17,72.71,0.0,0.0,0.0,72.88,5409.54,0.0
2020,77640CLRKR1801S,110000464006,PREMCOR REFINING GROUP INC PORT ARTHUR,1801 S GULFWAY DR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,NAD83,VALERO ENERGY CORP,043652424,VALERO ENERGY CORP,NO,324,Petroleum,1320219166194,Lead compounds,NO,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,4.0,80.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,10399.0,2804.0,0.0,0.0,0.0,13203.0,10537.0,0.0
2020,7600WSBRLV8653E,110037446172,SABRE INDUSTRIES,8653 E HWY 67,ALVARADO,JOHNSON,TX,76009,32.41618,-97.17877,NAD83,SABRE COMMUNICATIONS INC,084621382,SABRE COMMUNICATIONS INC,NO,332,Fabricated Metals,1320218675054,Copper,NO,0007440508,NO,TRI,YES,Elemental metals,NO,Pounds,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,71222.0,0.0,0.0,0.0,71222.0,250.0,0.0
2020,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,29.73028,-95.08981,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,562,Hazardous Waste,1320219365145,o-Cresol,NO,0000095487,YES,TRI,NO,Non_Metal,NO,Pounds,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.2,0.0
2020,7907WPLNVW2698E,110033218104,PLAINVIEW BIOENERGY LLC,2698 E HIGHWAY 70,PLAINVIEW,HALE,TX,79072,34.18258,-101.6583,NAD83,WHITE ENERGY HOLDING CO LLC,197591246,WHITE ENERGY HOLDING CO LLC,NO,325,Chemicals,1320218732776,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,77536DSPSL2525B,110017743281,TM DEER PARK SERVICES LP,2525 BATTLEGROUND RD,DEER PARK,HARRIS,TX,77536,29.73427,-95.08986,NAD83,TEXAS MOLECULAR LP,042400759,TEXAS MOLECULAR LP,NO,325,Chemicals,1320219421928,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,72675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72675.0,0.0,13760.0,0.0,0.0,0.0,0.0,13760.0,86435.0,0.0
2020,75792DRBRN12032,110000598960,"REEF SERVICES, LLC",12032 HWY 155 N,TYLER,SMITH,TX,75708,32.420574,-95.175728,NAD83,ROCKWATER ENERGY SOLUTIONS INC,020327276,ROCKWATER ENERGY SOLUTIONS INC,NO,332,Fabricated Metals,1320219340611,Acrylic acid,NO,0000079107,YES,TRI,NO,Non_Metal,NO,Pounds,250.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0
2020,75607TXSSTOFFHI,110000743704,EASTMAN CHEMICAL CO TEXAS OPERATIONS,300 KODAK BLVD,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,NAD83,EASTMAN CHEMICAL CO,808898381,EASTMAN CHEMICAL CO,NO,325,Chemicals,1320219283619,"1,3-Butadiene",NO,0000106990,YES,TRI,NO,Non_Metal,YES,Pounds,1831.0,9009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10840.0,0.0
2020,7750WSLVYS5761U,110067200460,SOLVAY USA LLC PASADENA TX PLANT,5761 UNDERWOOD RD SUITE B,PASADENA,HARRIS,TX,77507,29.63,-95.0844,NAD83,SOLVAY HOLDING INC,874748937,SOLVAY HOLDING INC,NO,325,Chemicals,1320219221292,Ethylene oxide,NO,0000075218,YES,TRI,NO,Non_Metal,YES,Pounds,147.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.32,0.0
2020,75691MRTNL8850F,110043787220,MARTIN LAKE STEAM ELECTRIC STATION & LIGNITE MINE,8850 FM 2658 N,TATUM,RUSK,TX,75691,32.259653,-94.570331,NAD83,VISTRA CORP,080457910,VISTRA CORP,NO,2211,Electric Utilities,1320219066824,Selenium  And Selenium Compounds,YES,N725,YES,TRI,YES,Metal complound categories,NO,Pounds,1.0,5342.0,1.0,0.0,0.0,0.0,0.0,0.0,3474.0,0.0,0.0,0.0,0.0,8818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8818.0,0.0
2020,75602WSTLK229CA,110031019822,WESTLAKE LONGVIEW CORP,2290 CALLAHAN RD,LONGVIEW,HARRISON,TX,75602,32.439278,-94.688436,NAD83,WESTLAKE CORP,783918485,WESTLAKE CORP,NO,325,Chemicals,1320218766994,Maleic anhydride,NO,0000108316,YES,TRI,NO,Non_Metal,NO,Pounds,2131.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.0,0.0
2020,77501PHLLP100JE,110000497800,PHILLIPS 66 PASADENA TERMINAL,100 JEFFERSON AT HWY 225,PASADENA,HARRIS,TX,77506,29.715552,-95.182761,NAD83,PHILLIPS 66,078378508,PHILLIPS 66 CO,NO,4247,Petroleum Bulk Terminals,1320219316027,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,260.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1660.0,0.0
2020,7704WTCHNP1346L,110070055339,TECHNIPFMC GREMP CAMPUS,13460 LOCKWOOD RD,HOUSTON,HARRIS,TX,77044,29.917433,-95.211088,NAD83,TECHNIPFMC,221296097,TECHNIPFMC,NO,333,Machinery,1320218985202,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,199265.0,0.0,535080.0,0.0,734345.0,15.8,0.0
2020,77506CLNSC1423H,110070736926,SEKISUI SPECIALTY CHEMICALS AMERICA LLC. - PASADENA PLANT,1423 PASADENA FWY,PASADENA,HARRIS,TX,77506,29.716059,-95.189998,NAD83,SEKISUI AMERICA CORP,830858309,SEKISUI AMERICA CORP,NO,325,Chemicals,1320219011703,Acetaldehyde,NO,0000075070,YES,TRI,NO,Non_Metal,YES,Pounds,1.543,250.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.291,1182.0,0.0,0.0,0.0,1194.5,0.0,1194.5,252.291,0.0
2020,77578KSHNB22102,110000599479,HC MANVEL INC.,22102 HWY 6,MANVEL,BRAZORIA,TX,77578,29.4584,-95.3304,NAD83,,,,NO,325,Chemicals,1320218933644,Acrylic acid,NO,0000079107,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,7701WVLRNR971MA,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1320219227473,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,35.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0
