YEAR,TRIFD,FRS_ID,4. FACILITY NAME,5. STREET ADDRESS,CITY,COUNTY,8. ST,ZIP,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2018,77530RCCHM2502S,110000463221,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,NAD83,LYONDELLBASELL FINANCE CO,194123154,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1318217442033,Acrolein,NO,0000107028,YES,TRI,NO,Non_Metal,YES,Pounds,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,63219.0,86391.0,0.0,149610.0,49.0,0.0
2018,79762VNWTR311LB,110000466166,UNIVAR SOLUTIONS USA INC ODESSA,311 LARK AVE,ODESSA,ECTOR,TX,79762,31.87215,-102.30488,NAD83,UNIVAR SOLUTIONS USA INC,028968691,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,1318217018290,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,19.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,0.0
2018,76010GNRLM2525E,110001868658,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,2525 E ABRAMS ST,ARLINGTON,TARRANT,TX,76010,32.73533,-97.06772,NAD83,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NO,336,Transportation Equipment,1318217186699,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,1400.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,0.0,0.0,10000.0,560.0,0.0,0.0,10560.0,1630.0,0.0
2018,78071DMNDS301LE,110000464462,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,28.456667,-98.190277,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,1318217418449,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,923.55,193.6,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.18,0.0,6.32,7.285,0.0,0.0,0.0,13.605,1123.5,0.0
2018,78410KCHRFSUNTI,110000504918,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,27.832011,-97.525582,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NO,324,Petroleum,1318217284785,Molybdenum trioxide,NO,0001313275,NO,TRI,NO,Individually-listed compounds that contain metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,77015FRMNT2239H,110000460965,GB BIOSCIENCES LLC,2239 HADEN RD,HOUSTON,HARRIS,TX,77015,29.7625,-95.171389,NAD83,SYNGENTA CORP,966616633,SYNGENTA CORP,NO,325,Chemicals,1318217458912,Chlorothalonil,NO,0001897456,NO,TRI,NO,Non_Metal,YES,Pounds,395.2,3393.4,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.62,0.0,141636.197,0.0,0.0,16008.6,0.0,157644.797,145433.817,0.0
2018,7780WTYNKM24NRT,110042002793,TOYO INK AMERICA LLC,2400 NORTH HARVEY MITCHELL PARKWAY,BRYAN,BRAZOS,TX,77807,30.70138,-96.42933,NAD83,TOYO INK AMERICA LLC,060179391,TOYO INK AMERICA LLC,NO,325,Chemicals,1318217308194,Vinyl acetate,NO,0000108054,YES,TRI,NO,Non_Metal,YES,Pounds,4.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.1,0.0,253.0,0.3,0.0,253.4,458.1,0.0
2018,77469STHRN1805L,110000462507,443 - RICHMOND OILSEEDS,1805 LIBERTY ST,RICHMOND,FORT BEND,TX,77469,29.580157,-95.764403,NAD83,ARCHER DANIELS MIDLAND CO,001307586,ARCHER DANIELS MIDLAND CO,NO,311,Food,1318217079274,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,99455.0,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110505.0,23.0,14.0,0.0,0.0,9.0,0.0,23.0,110519.0,0.0
2018,76657TRNCXHWY84,110000460448,TRANE-WACO,182 COTTON BELT PKWY,MC GREGOR,MCLENNAN,TX,76657,31.46492,-97.34446,NAD83,TRANE TECHNOLOGIES CO LLC,001368026,TRANE TECHNOLOGIES CO LLC,NO,333,Machinery,1318217205626,Copper,NO,0007440508,NO,TRI,YES,Elemental metals,NO,Pounds,0.0,17.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,26220.0,0.0,0.0,0.0,26220.0,17.7,0.0
2018,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,020138298,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1318217289127,Maleic anhydride,NO,0000108316,YES,TRI,NO,Non_Metal,NO,Pounds,101.96,917.66,0.0,0.0,0.0,0.0,0.0,206044.47,0.0,0.0,0.0,0.0,0.0,207064.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207064.09,0.0
2018,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,020138298,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1318217289394,Isoprene,NO,0000078795,NO,TRI,NO,Non_Metal,YES,Pounds,80.06,720.51,0.0,0.0,0.0,0.0,0.0,2125.5,0.0,0.0,0.0,0.0,0.0,2926.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.07,0.0
2018,77631DPNTSFARMR,110017746368,DOW SABINE RIVER OPERATIONS,FARM RD 1006,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,NAD83,,,DOW INC,NO,325,Chemicals,1318216932842,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,12844.5,16939.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.93,29913.56,0.0,0.0,0.0,0.0,103.2,0.0,103.2,29913.56,0.0
2018,79086DMNDSSTARR,110000465719,DIAMOND SHAMROCK REFINING CO LP,6701 FM 119,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,1318217182258,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.22,9.6,0.0,0.0,21470.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,21480.47,0.0,0.0,0.0,11.11,0.62,0.0,11.73,21480.47,0.0
2018,77701BMNTREASTE,110041990913,EXXONMOBIL OIL BEAUMONT REFINERY (PART),E END OF BURT ST,BEAUMONT,JEFFERSON,TX,77701,30.065833,-94.071388,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,NO,324,Petroleum,1318217421977,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0
2018,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,020138298,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1318217289216,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1825.16,0.0,0.0,0.0,0.0,0.0,1825.77,0.0,0.0,0.0,0.0,50.29,0.0,50.29,1825.77,0.0
2018,76629TXSNWHWY6X,110015666144,TWIN OAKS,13065 PLANT RD,BREMOND,ROBERTSON,TX,76629,31.092778,-96.695828,NAD83,MAJOR OAK POWER LLC,622797277,MAJOR OAK POWER LLC,NO,2211,Electric Utilities,1318216943720,Mercury compounds,NO,N458,YES,PBT,YES,Metal complound categories,NO,Pounds,0.27,38.57,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.21,0.0,289.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.07,0.0
2018,7703WJMDST71MYK,110000619723,BRENNTAG LUBRICANTS CENTRAL- HOUSTON,7010 MYKAWA RD,HOUSTON,HARRIS,TX,77033,29.6774,-95.3222,NAD83,BRENNTAG N.A. INC,,BRENNTAG NORTH AMERICA INC,NO,4247,Petroleum Bulk Terminals,1318216745632,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,78112DLTDS8246S,110062139074,BRENNTAG SOUTHWEST INC ELME NDORF,8246 S LOOP 1604 E,ELMENDORF,BEXAR,TX,78112,29.251564,-98.326115,NAD83,BRENNTAG N.A. INC,145865148,BRENNTAG NORTH AMERICA INC,NO,4246,Chemical Wholesalers,1318216786727,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,79008SDRCHPODRA,110043804764,BORGER CARBON BLACK PLANT,9455 FM 1559,BORGER,HUTCHINSON,TX,79007,35.665516,-101.435748,NAD83,TOKAI CARBON CB,008016495,TOKAI CARBON CB,NO,325,Chemicals,1318216719854,"Benzo[g,h,i]perylene",NO,0000191242,YES,PBT,NO,Non_Metal,NO,Pounds,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.3,0.0
2018,7841WCRPSC6746U,110031302720,VALERO CORPUS CHRISTI ASPHALT TERMINAL,6746 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78409,27.816818,-97.496424,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,1318217436157,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,1.9,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0.0
2018,79556NTDST1USGR,110008060971,US GYPSUM,1 USG RD,SWEETWATER,NOLAN,TX,79556,32.4915,-100.3614,NAD83,USG CORP,121286777,USG CORP,NO,327,Nonmetallic Mineral Product,1318217114089,Lead  And Lead Compounds,YES,N420,YES,PBT,YES,Metal complound categories,NO,Pounds,0.59,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0
2018,7739WHMBLX1543B,110039074925,HM SOUTH TEXAS CONCRETE LLC - HUMBLE RMC,15403-B OLD HUMBLE RD,HUMBLE,HARRIS,TX,77396,29.944068,-95.279622,NAD83,HEIDELBERG MATERIALS US INC,002302272,HEIDELBERG MATERIALS US INC,NO,327,Nonmetallic Mineral Product,1318217506765,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2018,78410CCPCC1501M,110000465069,EQUISTAR CHEMICALS LP,1501 MCKINZIE RD,CORPUS CHRISTI,NUECES,TX,78410,27.81,-97.593611,NAD83,LYONDELLBASELL INDUSTRIES,969557263,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1318217192653,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,3892.33,1569.09,1.68,0.0,276.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5739.73,0.0,0.0,0.06,0.16,0.0,0.0,0.22,5739.73,0.0
2018,77704MBLCHGULFS,110000464131,EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),2775 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,30.069957,-94.062144,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,NO,325,Chemicals,1318217422359,Cresol (mixed isomers),NO,0001319773,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,76708PRCSH6613N,110000460545,PRECISE HARD CHROME LLC,6613 N 19TH ST,WACO,MCLENNAN,TX,76708,31.6051,-97.1978,NAD83,,,,NO,332,Fabricated Metals,1318217068345,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,120944.36,0.0,0.0,0.0,0.0,120944.36,120970.36,0.0
2018,79916SRMYRTAYLO,110001143414,US ARMY 1ST ARMORED DIV & FORT BLISS RANGES,TAYLOR RD ATTN: IMBL PWE BLDG 622,FORT BLISS,EL PASO,TX,799166812,31.903852,-106.297379,NAD83,US DEPARTMENT OF DEFENSE,,US DEPARTMENT OF DEFENSE,YES,999,Other,1318217028442,Copper,NO,0007440508,NO,TRI,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237289.0,237289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237289.0,0.0
2018,77640TXCRFNORTH,110000464024,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.883333,-93.958333,NAD83,ARAMCO SERVICES CO,072200694,ARAMCO SERVICES CO,NO,324,Petroleum,1318222375103,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,5226.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.0,0.0
2018,77562HPRTN409EA,110000463524,ZXP TECHNOLOGIES LLC,409 E WALLISVILLE RD,HIGHLANDS,HARRIS,TX,77562,29.81527,-95.0525,NAD83,,,,NO,325,Chemicals,1318217550045,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2018,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,020138298,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1318217289002,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,0.09,0.81,0.0,0.0,64.0,0.0,0.0,20515.98,0.0,0.0,0.0,0.0,0.0,20580.88,0.0,25.38,0.0,0.0,328.49,0.0,353.87,20606.26,0.0
2018,75494SSCTD1015E,110000458059,DAIRY FARMERS OF AMERICA KELLERS CREAMERY DIV,1015 E BROADWAY ST,WINNSBORO,WOOD,TX,75494,32.95522,-95.278728,NAD83,DAIRY FARMERS OF AMERICA INC,029855640,DAIRY FARMERS OF AMERICA INC,NO,311,Food,1318217133610,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0
2018,7505WSNCST2717E,110070171596,SUN COAST RESOURCES,2717 E MAIN ST,GRAND PRAIRIE,DALLAS,TX,75050,32.74937,-96.9651,NAD83,,,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,1318221480561,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
2018,7770WBMNTG2366S,110070183112,BEAUMONT GAS-TO GASOLINE PLANT,SULPHUR PLANT RD,BEAUMONT,JEFFERSON,TX,77705,30.031389,-94.053889,NAD83,,,NATGASOLINE LLC,NO,325,Chemicals,1318218545212,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,407.94,15586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15993.94,0.0,842.0,0.0,0.0,0.0,0.0,842.0,16835.94,0.0
2018,79417TRNST145NG,110022811849,INGRAM CONCRETE - LUBBOCK NORTH,1405 N GARY AVE,LUBBOCK,LUBBOCK,TX,79415,33.61505,-101.88324,NAD83,,,SMYRNA READY MIX LLC,NO,327,Nonmetallic Mineral Product,1318217068182,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,3.639,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671,0.0
2018,7606WKNNDL44SED,110069257271,REDI-MIX - KENNEDALE,4040 S EDEN RD,KENNEDALE,TARRANT,TX,76060,32.718769,-97.536475,NAD83,,,SMYRNA READY MIX LLC,NO,327,Nonmetallic Mineral Product,1318217349404,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,6.697,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.745,0.0
2018,75601MRTHN2400S,110000458157,JOY GLOBAL LONGVIEW OPERATIONS LLC,5410 W LOOP 281,LONGVIEW,GREGG,TX,75602,32.459707,-94.737374,NAD83,KOMATSU MINING CORP,007317480,KOMATSU MINING CORP,NO,333,Machinery,1318217481225,Chromium,NO,0007440473,YES,TRI,YES,Elemental metals,NO,Pounds,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0
2018,7754WBLCBP231NB,110066943605,FREEPORT_OLIN BC,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,77541,28.969389,-95.379528,NAD83,OLIN CORP,001338086,OLIN CORP,NO,325,Chemicals,1318217020445,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,3254.0,10067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13321.0,0.0,0.0,13376.0,0.0,608.0,0.0,13984.0,13321.0,0.0
