YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2015,77478NTNLL5INDU,110035305540,NOV RIG SYSTEMS SUGAR LAND,500 INDUSTRIAL BLVD,SUGAR LAND,FORT BEND,TX,77478,29.6333,-95.60606,NAD83,NATIONAL OILWELL VARCO LP,161681044.0,NATIONAL OILWELL VARCO LP,NO,335,Electrical Equipment,1315214501052,Zinc compounds,NO,N982,NO,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98172.38,0.0,0.0,0.0,98172.38,0.0,0.0
2015,76442HPRFD13EMI,110013737689,HI PRO FEEDS COMANCHE,1300 E MILL,COMANCHE,COMANCHE,TX,76442,31.89616,-98.58638,NAD83,HI-PRO FEEDS INC,21158892.0,HI-PRO FEEDS INC,NO,311,Food,1315214226159,Cobalt compounds,NO,N096,YES,TRI,YES,Metal complound categories,YES,Pounds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,79927MCGLL9560P,110009497614,CHAMPLAIN CABLE TEXAS CORP,9560 PLAZA CIRCLE,EL PASO,EL PASO,TX,79927,31.67348,-106.32365,NAD83,CHAMPLAIN CABLE CORP,2338549.0,CHAMPLAIN CABLE CORP,NO,335,Electrical Equipment,1315213712045,Decabromodiphenyl oxide,NO,0001163195,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,0.0,2035.0,2035.0,0.0
2015,78380TXSCLPETRO,110000607013,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,27.73076,-97.65202,NAD83,REPUBLIC SERVICES INC,20138298.0,REPUBLIC SERVICES INC,NO,562,Hazardous Waste,1315214049660,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,0.63,3.05,0.0,0.0,0.0,0.0,0.0,28980.78,0.0,0.0,0.0,0.0,0.0,28984.46,0.0,1266.238,0.0,0.0,17.904,0.0,1284.142,30250.698,0.0
2015,77581THRDC1871M,110005181454,THIRD COAST TERMINALS PEARLAND,1871 MYKAWA,PEARLAND,BRAZORIA,TX,77581,29.57603,-95.29485,NAD83,THIRD COAST PACKAGING INC,,THIRD COAST PACKAGING INC,NO,325,Chemicals,1315214371407,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18010.0,0.0,0.0,0.0,0.0,18010.0,18011.0,0.0
2015,79721SDRCHPOBOX,110000607102,BIG SPRING CARBON BLACK PLANT,1211 NORTH MIDWAY ROAD,BIG SPRING,HOWARD,TX,79720,32.279444,-101.408055,NAD83,TOKAI CARBON CB,8016495.0,TOKAI CARBON CB,NO,325,Chemicals,1315213564279,Hydrogen cyanide,NO,0000074908,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2015,77507DWCHM952BB,110071372206,ARKEMA INC CLEAR LAKE,9502 B BAYPORT BLVD,PASADENA,HARRIS,TX,77507,29.62139,-95.06389,NAD83,ARKEMA DELAWARE INC,622121697.0,ARKEMA DELAWARE INC,NO,325,Chemicals,1315214322911,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,78409CHMPL7350I,110070891262,CITGO REFINING & CHEMICALS CO LP-WEST PLANT,7350 INTERSTATE HWY 37,CORPUS CHRISTI,NUECES,TX,78409,27.8103,-97.49828,NAD83,PDV HOLDING INC.,119272531.0,PDV HOLDING INC,NO,324,Petroleum,1315214008791,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,295.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.795,0.0,0.795,298.0,0.0
2015,7750WCLRNT952BA,110067040703,CLARIANT CORP CLEAR LAKE PLANT,9502 BAYPORT BLVD - ETOX UNIT,PASADENA,HARRIS,TX,77507,29.624369,-95.062877,NAD83,CLARIANT CORP,108706425.0,CLARIANT CORP,NO,325,Chemicals,1315214005213,Ethylene oxide,NO,0000075218,YES,TRI,NO,Non_Metal,YES,Pounds,181.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,26669.0,0.0,0.0,0.0,26669.0,0.0,26669.0,450.0,0.0
2015,7874WRTHTM651FM,110069331869,ASPHALT INC MIX MUSTANG RIDGE PLANT,6510 FM 1327,AUSTIN,TRAVIS,TX,78747,30.09065,-97.70621,NAD83,ASPHALT INC LLC,75999823.0,ASPHALT INC LLC,NO,324,Petroleum,1315214437269,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.092,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0
2015,77481WPRSHYUJON,110000608254,W.A. PARISH ELECTRIC GENERATING STATION,2500 YU JONES RD,THOMPSONS,FORT BEND,TX,77481,29.478295,-95.635775,NAD83,NRG ENERGY INC,120807255.0,NRG ENERGY INC,NO,2211,Electric Utilities,1315213787310,Dioxin and dioxin-like compounds,NO,N150,YES,Dioxin,NO,Non_Metal,YES,Grams,0.0,2.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.886,0.0
2015,78702PRCST2110E,110000918213,PURE CASTINGS CO,2110 E 4TH ST,AUSTIN,TRAVIS,TX,78702,30.2586,-97.72005,NAD83,LONE STAR FOUNDRIES INC,,LONE STAR FOUNDRIES INC,NO,331,Primary Metals,1315213717376,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,20.82,0.03,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,226.0,16437.0,0.0,0.0,0.0,16663.0,247.4,0.0
2015,75006WSTRN1735S,110001866856,WESTERN EXTRUSIONS CORP,1735 SANDY LAKE RD,CARROLLTON,DALLAS,TX,75006,32.96858,-96.92269,NAD83,WESTEXT,,WESTEXT,NO,331,Primary Metals,1315214951485,Toluene,NO,0000108883,YES,TRI,NO,Non_Metal,NO,Pounds,481.839,922.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.055,0.0,0.0,0.0,4068.203,0.0,0.0,4068.203,1404.055,0.0
2015,79415TCHNC4501B,110000465906,TCI COATINGS LLC,4501 BRADLEY ST,LUBBOCK,LUBBOCK,TX,79415,33.62728,-101.9083,NAD83,THE SIERRA CO LLC,60463627.0,THE SIERRA CO LLC,NO,325,Chemicals,1315214391385,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,4439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,0.0
2015,77704DPNTBSTATE,110034393378,THE DOW CHEMICAL CO - BEAUMONT ANILINE,5470 N TWIN CITY HWY,NEDERLAND,JEFFERSON,TX,77627,30.014764,-94.028837,NAD83,DOW INC,117063457.0,DOW INC,NO,325,Chemicals,1315214263295,Picric acid,NO,0000088891,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,29.853056,-94.095278,NAD83,VEOLIA N.A. INC.,81134987.0,VEOLIA NORTH AMERICA,NO,562,Hazardous Waste,1315214172013,"3-Chloro-1,1,1-trifluoropropane (HCFC-253fb)",NO,0000460355,NO,TRI,NO,Non_Metal,NO,Pounds,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2015,79022HLMRC124US,110033809001,HILMAR CHEESE CO DALHART,12400 US HWY 385,DALHART,DALLAM,TX,79022,36.08211,-102.50911,NAD83,HILMAR CHEESE CO,,HILMAR CHEESE CO,NO,311,Food,1315213876978,Nitric acid,NO,0007697372,NO,TRI,NO,Non_Metal,NO,Pounds,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
2015,78156STRCTPOBOX,110000599745,STRUCTURAL METALS INC,ONE STEEL MILL DR,SEGUIN,GUADALUPE,TX,78155,29.580917,-98.034639,NAD83,COMMERCIAL METALS CO,7925845.0,COMMERCIAL METALS CO,NO,331,Primary Metals,1315213596998,Molybdenum trioxide,NO,0001313275,NO,TRI,NO,Individually-listed compounds that contain metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,78408STHWS1700N,110038173981,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,27.801778,-97.423972,NAD83,KOCH INDUSTRIES INC,6944334.0,KOCH INDUSTRIES INC,NO,324,Petroleum,1315214233672,Ozone,NO,0010028156,NO,TRI,NO,Non_Metal,NO,Pounds,1020.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6389.0,0.0
2015,77012HLLPT9701M,110000460885,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,,VALERO ENERGY CORP,NO,324,Petroleum,1315214228520,Nickel compounds,NO,N495,YES,TRI,YES,Metal complound categories,YES,Pounds,0.0,150.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,1907.0,61503.0,0.0,0.0,0.0,63410.0,2095.0,0.0
2015,7694WMLTCH66HWY,110060258867,MULTI-CHEM OZONA TX FACILITY,606 HWY 163 S,OZONA,CROCKETT,TX,76943,30.96938,-101.19447,NAD83,HALLIBURTON ENERGY SERVICES INC.,43296920.0,HALLIBURTON CO,NO,4246,Chemical Wholesalers,1315214269906,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,77507WLCHM11200,110000463034,MULTI-CHEM GROUP BAYPORT TX FACILITY,11200 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,29.61813,-95.0439,NAD83,HALLIBURTON ENERGY SERVICES INC,43296920.0,HALLIBURTON ENERGY SERVICES INC,NO,325,Chemicals,1315214065690,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,7754WBLCBP231NB,110066943605,FREEPORT_OLIN BC,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,77541,28.969389,-95.379528,NAD83,OLIN CORP,1338086.0,OLIN CORP,NO,325,Chemicals,1315214307668,Vinyl acetate,NO,0000108054,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,77480PHLLPSH35A,110007182360,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,29.070847,-95.750363,NAD83,PHILLIPS 66 CO,78378508.0,PHILLIPS 66 CO,NO,324,Petroleum,1315216630665,Ammonia,NO,0007664417,NO,TRI,NO,Non_Metal,NO,Pounds,180.0,46000.0,4374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50554.0,0.0
2015,77532KMCNC16503,110070889524,ALTIVIA CROSBY FACILITY,16503 RAMSEY RD,CROSBY,HARRIS,TX,77532,29.92201,-95.054147,NAD83,ALTIVIA OXIDE CHEMICALS LLC,117536374.0,ALTIVIA OXIDE CHEMICALS LLC,NO,325,Chemicals,1315214420147,Acrylonitrile,NO,0000107131,YES,TRI,NO,Non_Metal,YES,Pounds,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.1,0.0,0.0,0.0,0.0,12685.0,0.0,12685.0,750.1,0.0
2015,78112VPRCN7124R,110002465234,VP RACING FUELS INC.,7124 RICHTER RD,ELMENDORF,BEXAR,TX,78112,29.2725,-98.348333,NAD83,VP RACING FUELS INC,615416104.0,VP RACING FUELS INC,NO,324,Petroleum,1315213897770,Xylene (mixed isomers),NO,0001330207,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,75069TXSNS2501W,110000905192,RAYTHEON CO,2501 W UNIVERSITY,MCKINNEY,COLLIN,TX,75071,33.21685,-96.64827,NAD83,RAYTHEON CO,1339159.0,RAYTHEON TECHNOLOGIES CORP,NO,334,Computers and Electronic Products,1315214241275,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,632.0,0.0,0.0,0.0,640.0,8.0,0.0
2015,79760CHMPN115PR,110000466086,CHAMPIONX-ODESSA PLANT,115 PROCTOR,ODESSA,ECTOR,TX,79762,31.873333,-102.302778,NAD83,CHAMPIONX CORP,117343904.0,CHAMPIONX CORP,NO,325,Chemicals,1315213775099,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,0.0,1948.0,129.0,0.0,2081.0,39.0,0.0
2015,76010GNRLM2525E,110001868658,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,2525 E ABRAMS ST,ARLINGTON,TARRANT,TX,76010,32.73533,-97.06772,NAD83,GENERAL MOTORS LLC,831247536.0,GENERAL MOTORS LLC,NO,336,Transportation Equipment,1315216663068,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,17.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,0.0,0.0,1900.0,180.0,0.0,0.0,2080.0,1817.0,0.0
2015,77520MBYCR8500W,110000463098,COVESTRO LLC,8500 W BAY RD MS-21,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,NAD83,COVESTRO LLC,112118117.0,COVESTRO LLC,NO,325,Chemicals,1315214293680,Ethylbenzene,NO,0000100414,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,7612WLTRRD6771C,110055129383,ULTERRA DRILLING TECHNOLOGIES LP,6771 CORPORATION PKWY,FORT WORTH,TARRANT,TX,76126,32.6953,-97.51108,NAD83,ULTERRA HOLDINGS INC,618724491.0,ULTERRA HOLDINGS INC,NO,333,Machinery,1315214025001,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,0.7,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737,0.0,1106.0,22023.19,0.0,0.0,0.0,23129.19,1106.737,0.0
2015,79107PLNSD300NT,110000769945,PLAINS DAIRY LLC,300 N TAYLOR,AMARILLO,POTTER,TX,79107,35.2158,-101.8338,NAD83,,,,NO,311,Food,1315217555364,Nitric acid,NO,0007697372,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,75042DSTNC701SH,110000456275,SHERWIN-WILLIAMS CO,701 SHILOH RD,GARLAND,DALLAS,TX,75042,32.905556,-96.666389,NAD83,THE SHERWIN-WILLIAMS CO,4206397.0,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1315214205914,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,77541THDWCBUILD,110008170237,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,1381581.0,DOW INC,NO,325,Chemicals,1315214370189,Vinyl chloride,NO,0000075014,YES,TRI,NO,Non_Metal,YES,Pounds,16.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0
2015,78410CCPCC1501M,110000465069,EQUISTAR CHEMICALS LP,1501 MCKINZIE RD,CORPUS CHRISTI,NUECES,TX,78410,27.81,-97.593611,NAD83,LYONDELLBASELL INDUSTRIES,969557263.0,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1315213638000,Anthracene,NO,0000120127,YES,TRI,NO,Non_Metal,NO,Pounds,9.4,0.0,16.23,0.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44,0.0,0.0,0.0,0.0,0.32,0.0,0.32,43.44,0.0
2015,75119NNSPN2800O,110000598764,ENNIS-FLINT NORTH,2803 SPUR 469,ENNIS,ELLIS,TX,75119,32.3562,-96.6351,NAD83,PPG INDUSTRIES INC,1344803.0,PPG INDUSTRIES INC,NO,325,Chemicals,1315214045306,"4,4'-Isopropylidenediphenol",NO,0000080057,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
